method,edge_mae,ler_mae,lwr_mae
Classical: Threshold + sub-pixel,0.29232169219287935,0.08361524202175707,0.1365932347871639
Classical: Threshold + sub-pixel,0.28221925002671844,0.096527266360388,0.14444110996326875
Classical: Threshold + sub-pixel,0.2894069902604347,0.07370712059864215,0.11722011682254063
Classical: Threshold + sub-pixel,0.30001955267572966,0.08037826193346687,0.14264768160242003
Classical: Threshold + sub-pixel,0.30479110276215493,0.0709853878874872,0.15323061335625798
Classical: Threshold + sub-pixel,0.3045915822663965,0.07513500055869493,0.1275312361114218
Classical: Threshold + sub-pixel,0.297858298697985,0.06722816183052283,0.1266349370077564
Classical: Threshold + sub-pixel,0.30294495138098804,0.10151132417029063,0.1898178433917992
Classical: Threshold + sub-pixel,0.30302652836747485,0.09345440726889975,0.1716468667100779
Classical: Threshold + sub-pixel,0.31575287809857444,0.09579129155560873,0.15277041448833817
Classical: Threshold + sub-pixel,0.29458761024949054,0.08034589056325114,0.12272508108308511
Classical: Threshold + sub-pixel,0.3013779741754772,0.09491794753723481,0.1510842732933324
Classical: Threshold + sub-pixel,0.2939213230337447,0.07893485446721304,0.12631813573200779
Classical: Threshold + sub-pixel,0.2990629825044636,0.06650636105301277,0.1055618851573561
Classical: Threshold + sub-pixel,0.3001064055770342,0.08058795522621898,0.13465936847175763
Classical: Threshold + sub-pixel,0.29476059205408683,0.08537185669987779,0.145544442766548
Classical: Threshold + sub-pixel,0.2851268029607811,0.09173867874401875,0.13855188357135662
Classical: Threshold + sub-pixel,0.18752011259349102,0.03468207721722205,0.04083771375669043
Classical: Threshold + sub-pixel,0.18759385844015025,0.029321537832361133,0.04442872488534677
Classical: Threshold + sub-pixel,0.18802707077205724,0.034890957828468516,0.04181984395486582
Classical: Threshold + sub-pixel,0.18604354880290339,0.03249961010865132,0.03143132162015716
Classical: Threshold + sub-pixel,0.18516446415393134,0.02809090128685221,0.04284077454918789
Classical: Threshold + sub-pixel,0.19749350260128984,0.023492404706576875,0.04085325065317491
Classical: Threshold + sub-pixel,0.1861152838345117,0.008665291203199033,0.009873757967040486
Classical: Threshold + sub-pixel,0.1905926274073539,0.029567067007051695,0.07388610289453634
Classical: Threshold + sub-pixel,0.18486808202013288,0.015495610862598541,0.021875183524038277
Classical: Threshold + sub-pixel,0.18795538900127734,0.05003723861877396,0.05487750440908945
Classical: Threshold + sub-pixel,0.187463297427104,0.01556127382969319,0.049787727130164106
Classical: Threshold + sub-pixel,0.18815809503665526,0.0263693093579902,0.055433771321532266
