image,gt_source,kind,n_rows,sigma_L,sigma_R,sigma_W,mean_linewidth,xi_L,alpha_L,xi_R,alpha_R,xi_W,alpha_W
/home/sepuhopar/SEM/data/16895427/data/images/4a7b822d5e1646f5a8566dfd83f157a1.jpg,/home/sepuhopar/SEM/data/16895427/data/masks/4a7b822d5e1646f5a8566dfd83f157a1.png,mask,480,80.61356618734855,85.2541987190189,125.96410972018889,96.29270833333334,11.036765703536641,0.9499999999822619,4.066628470095345,0.9499999960225788,5.175527296811672,0.9499999999999998
/home/sepuhopar/SEM/data/16895427/data/images/aab1993c0a7e434182f5423965e7839b.jpg,/home/sepuhopar/SEM/data/16895427/data/masks/aab1993c0a7e434182f5423965e7839b.png,mask,480,91.40920490459723,98.05658392956128,134.59377661090403,88.74583333333334,13.175974030827918,0.9499999999957077,12.546710889080133,0.9499999985013606,12.468288955790484,0.9499999952194363
/home/sepuhopar/SEM/data/16895427/data/images/65dec6457eb447ce9f34d51834cf7e94.jpg,/home/sepuhopar/SEM/data/16895427/data/masks/65dec6457eb447ce9f34d51834cf7e94.png,mask,480,139.34298220323768,123.03299592972405,54.42754005824301,33.282291666666666,14.093855194107723,0.9499999999999916,14.09219526113662,0.9499999999998116,12.344360808270162,0.9499999999878191
/home/sepuhopar/SEM/data/16895427/data/images/c8f6ce1edd5741b6867562c7d2a7f80e.jpg,/home/sepuhopar/SEM/data/16895427/data/masks/c8f6ce1edd5741b6867562c7d2a7f80e.png,mask,480,30.260398030278573,44.20503980576709,48.617719629165656,22.608333333333334,12.504405266948668,0.9499999986539241,11.64903157817394,0.9499999997956338,11.552160330258456,0.9499999998000928
/home/sepuhopar/SEM/data/16895427/data/images/164c6e90e400436781243fc9bff0ec66.jpg,/home/sepuhopar/SEM/data/16895427/data/masks/164c6e90e400436781243fc9bff0ec66.png,mask,480,7.028606707027814,9.782595500747961,11.116391876183433,21.897916666666667,16.168367965975204,0.9499999999999998,15.236344339012472,0.9499999999999998,14.909872862769763,0.9499999999999998
/home/sepuhopar/SEM/data/16895427/data/images/79f56519acd14e66a8a9a7ebdff3860c.jpg,/home/sepuhopar/SEM/data/16895427/data/masks/79f56519acd14e66a8a9a7ebdff3860c.png,mask,480,104.77771543810093,123.19454291558408,150.35375794800208,250.56666666666666,11.959972963101333,0.9499999999997434,11.549961743633608,0.9499999995225372,11.595261883634313,0.949999999999877
/home/sepuhopar/SEM/data/16895427/data/images/f4b1143960794846a276057065dbfaf2.jpg,/home/sepuhopar/SEM/data/16895427/data/masks/f4b1143960794846a276057065dbfaf2.png,mask,480,13.649141280991111,9.298375283882343,22.05778718495346,21.90625,13.233986089128072,0.9499999999567473,11.816581280002211,0.9499999998378742,12.767510929090598,0.9499999994346118
/home/sepuhopar/SEM/data/16895427/data/images/066175ba993a43bf84007494066c3565.jpg,/home/sepuhopar/SEM/data/16895427/data/masks/066175ba993a43bf84007494066c3565.png,mask,480,16.955502476056186,6.709892339101895,22.121425263873153,41.91875,13.752026728989026,0.9499999999630806,18.143302589004584,0.7638483517508113,14.260195890291662,0.9499999999797082
/home/sepuhopar/SEM/data/16895427/data/images/b9af1dc66f1242e59aac685436078def.jpg,/home/sepuhopar/SEM/data/16895427/data/masks/b9af1dc66f1242e59aac685436078def.png,mask,480,129.4975555897027,103.09420071276543,73.657745612655,104.83020833333333,18.149891861389392,0.9499999999999998,14.830168578564953,0.9499999999894663,14.512902278235709,0.9499999999852718
/home/sepuhopar/SEM/data/16895427/data/images/4d653436c00e460ebbc75f44416bed7b.jpg,/home/sepuhopar/SEM/data/16895427/data/masks/4d653436c00e460ebbc75f44416bed7b.png,mask,480,155.27890067319439,80.93731896940082,155.49077510629579,253.68541666666667,11.464304834667336,0.9499999999688841,12.094809419496348,0.9499999995240271,10.332515257585362,0.949999999842548
/home/sepuhopar/SEM/data/16895427/data/images/434a4fab1a67484f81e929a5f37c5300.jpg,/home/sepuhopar/SEM/data/16895427/data/masks/434a4fab1a67484f81e929a5f37c5300.png,mask,480,91.76303301192728,92.90321610740585,105.43981324405256,63.82083333333333,13.029665385509768,0.9499999999892303,12.816956996238881,0.9499999992744368,12.531454503073245,0.9499999981283099
/home/sepuhopar/SEM/data/16895427/data/images/e3cbdc00afc544058c3ff04dc04aca43.jpg,/home/sepuhopar/SEM/data/16895427/data/masks/e3cbdc00afc544058c3ff04dc04aca43.png,mask,480,12.349113341386799,73.32181066826716,80.53999189891084,174.86770833333333,23.058192202441482,0.45989192342343477,20.924925651234986,0.9499999999999998,21.91100854755167,0.9499999999999996
/home/sepuhopar/SEM/data/16895427/data/images/06c0ca868a9a4fce93afdbaa3dadce50.jpg,/home/sepuhopar/SEM/data/16895427/data/masks/06c0ca868a9a4fce93afdbaa3dadce50.png,mask,480,39.315726847082594,23.986232976007713,22.4160865385825,19.01875,15.296458986372805,0.9499999999867861,15.39873647706758,0.9499999999999998,12.692025702106674,0.9499999922372439
/home/sepuhopar/SEM/data/16895427/data/images/feb00cbdf48042be8f7831566f963df8.jpg,/home/sepuhopar/SEM/data/16895427/data/masks/feb00cbdf48042be8f7831566f963df8.png,mask,480,150.1442051093913,129.742806862168,39.35670435428397,26.161458333333332,13.116145322072036,0.9499999998804664,12.832308113573967,0.9499999999799663,11.72109436203177,0.9499999999241995
/home/sepuhopar/SEM/data/16895427/data/images/dc778b378cc94f329287804ecb19476b.jpg,/home/sepuhopar/SEM/data/16895427/data/masks/dc778b378cc94f329287804ecb19476b.png,mask,480,151.73352637483248,124.80486522159606,87.72040975070585,56.713541666666664,13.853611916365333,0.9499999999790831,13.367247238645271,0.9499999999125055,12.67570828707077,0.9499999980394306
/home/sepuhopar/SEM/data/16895427/data/images/14ae6c06e5cc4dc68ef31c27abc620d0.jpg,/home/sepuhopar/SEM/data/16895427/data/masks/14ae6c06e5cc4dc68ef31c27abc620d0.png,mask,480,5.228428402068265,7.74168857929842,7.644635878811914,52.604166666666664,7.36666483166013,0.9499999999999998,12.549176351662643,0.949999999978348,9.779243454619328,0.9499999999842265
/home/sepuhopar/SEM/data/16895427/data/images/603981d116e24661b39d83cb7743276b.jpg,/home/sepuhopar/SEM/data/16895427/data/masks/603981d116e24661b39d83cb7743276b.png,mask,480,19.457479767078993,23.899385394367403,32.94530014264129,77.23541666666667,12.56379121302487,0.9499999999999927,69.81163411285675,0.33313481197113604,18.826744841910003,0.9499999999999998
/home/sepuhopar/SEM/data/16895427/data/images/8ec28f8dec32414b9a02af4499854fb9.jpg,/home/sepuhopar/SEM/data/16895427/data/masks/8ec28f8dec32414b9a02af4499854fb9.png,mask,480,40.317286028031646,40.218404749533185,52.350948371178994,127.43958333333333,7.290155635269353,0.9499999999999998,8.883328437534468,0.9499999989557324,7.62947172632106,0.9499999999999998
/home/sepuhopar/SEM/data/16895427/data/images/f8d6c8cd1bab4da5881a880ead12b0c7.jpg,/home/sepuhopar/SEM/data/16895427/data/masks/f8d6c8cd1bab4da5881a880ead12b0c7.png,mask,480,58.5694318006539,73.37579120914411,63.24185708636607,46.24583333333333,13.570482313841238,0.9499999999999992,12.13970131014065,0.9499999996595059,11.94755920219153,0.9499999958527486
/home/sepuhopar/SEM/data/16895427/data/images/99649bce22cc4d0ab996afa48298b74e.jpg,/home/sepuhopar/SEM/data/16895427/data/masks/99649bce22cc4d0ab996afa48298b74e.png,mask,480,34.8058974811242,40.863389800257124,37.469776409916,30.954166666666666,13.457425294781002,0.9499999999986928,13.103013433299878,0.9499999999668652,12.89067369448858,0.9499999999829024
/home/sepuhopar/SEM/data/16895427/data/images/c5f116c34bd54299ac3b3d341cfaab51.jpg,/home/sepuhopar/SEM/data/16895427/data/masks/c5f116c34bd54299ac3b3d341cfaab51.png,mask,480,20.80838826489634,16.313843693799818,11.470828363657487,27.41875,16.737006192049947,0.9499999999999998,13.667738022514882,0.9499999999999957,10.510344047733104,0.8097217567745023
/home/sepuhopar/SEM/data/16895427/data/images/2326638fa4b8488da13180531ba50db4.jpg,/home/sepuhopar/SEM/data/16895427/data/masks/2326638fa4b8488da13180531ba50db4.png,mask,480,1.0244053818362369,10.656200977146494,10.562882308274473,8.23125,15.652468463483467,0.9499999999999998,0.5000000000000004,0.05000000000000001,0.5000000000000001,0.05000000000000001
/home/sepuhopar/SEM/data/16895427/data/images/811a6499bd844091aecd4000549aa060.jpg,/home/sepuhopar/SEM/data/16895427/data/masks/811a6499bd844091aecd4000549aa060.png,mask,480,130.71254540146683,125.97730856969599,9.636173329604544,8.372916666666663,14.230794799246299,0.9499999999995102,14.080489408533206,0.9499999970784627,12.73833902695628,0.949999999927506
/home/sepuhopar/SEM/data/16895427/data/images/90c6f13b7d224c579ac0de7dfb47b924.jpg,/home/sepuhopar/SEM/data/16895427/data/masks/90c6f13b7d224c579ac0de7dfb47b924.png,mask,480,64.20864459122666,63.73268029336193,13.469290723796252,11.614583333333334,13.591331169297664,0.9499999995105413,13.516208048313237,0.9499999988997755,12.572169480231924,0.9499999999523185
/home/sepuhopar/SEM/data/16895427/data/images/f42c3d4127cd4fa192f625f89b49165e.jpg,/home/sepuhopar/SEM/data/16895427/data/masks/f42c3d4127cd4fa192f625f89b49165e.png,mask,480,58.170351290134626,76.54965106785714,66.95463293327074,21.516666666666666,13.488126150748725,0.9499999999999917,3.6976584140426243,0.9499999999999998,4.08584512958064,0.9499999980841842
/home/sepuhopar/SEM/data/16895427/data/images/736ddd62ac72463ab0c1013bb1723377.jpg,/home/sepuhopar/SEM/data/16895427/data/masks/736ddd62ac72463ab0c1013bb1723377.png,mask,480,60.0583625080051,77.01088551240764,66.30671010542193,21.445833333333333,13.52645171749411,0.9499999999999913,3.7731183680102993,0.9499999999999998,4.079060882213443,0.9499999914912257
/home/sepuhopar/SEM/data/16895427/data/images/2328a26fb16a49b5b2964a1735454eb0.jpg,/home/sepuhopar/SEM/data/16895427/data/masks/2328a26fb16a49b5b2964a1735454eb0.png,mask,480,1.9612874726884864,35.29781793514935,35.10521097833987,14.116666666666667,12.199552935586102,0.9499999998419574,3.9143700952787026,0.949999997621936,3.8387040492742535,0.9499999873809842
/home/sepuhopar/SEM/data/16895427/data/images/20cc9526c58743019f12544ca3f6ffee.jpg,/home/sepuhopar/SEM/data/16895427/data/masks/20cc9526c58743019f12544ca3f6ffee.png,mask,480,1.277587231048802,34.696465775975604,34.65326007320231,14.88125,9.993208932893099,0.9499999999943575,3.61687520399091,0.9499999999999998,3.6599004733840115,0.9499999999999966
/home/sepuhopar/SEM/data/16895427/data/images/386f945dfd944c6caae354d3a06de243.jpg,/home/sepuhopar/SEM/data/16895427/data/masks/386f945dfd944c6caae354d3a06de243.png,mask,480,0.9327826986384684,34.96634558146352,35.134432189017524,14.23125,11.530731201027208,0.949999997887664,3.7923715136972658,0.949999999716415,3.835324411613452,0.949999999584821
/home/sepuhopar/SEM/data/16895427/data/images/0ef66cd9512e4feaa62e4ec3cb75cdc1.jpg,/home/sepuhopar/SEM/data/16895427/data/masks/0ef66cd9512e4feaa62e4ec3cb75cdc1.png,mask,480,5.628785835086445,5.922424812598281,11.545842973266192,15.954166666666667,9.978122625753109,0.9499999999992688,9.948156704297537,0.94999999897798,9.96522926601255,0.9499999999180354
/home/sepuhopar/SEM/data/16895427/data/images/4085455e942a4d3fb413638a5d04d0f7.jpg,/home/sepuhopar/SEM/data/16895427/data/masks/4085455e942a4d3fb413638a5d04d0f7.png,mask,480,30.350630726599995,24.709162541857832,54.97673296477816,38.71041666666667,12.483622166973486,0.9499999978026754,12.512564120341354,0.9499999994625582,12.500414962183036,0.9499999999996991
/home/sepuhopar/SEM/data/16895427/data/images/75e64833559e418b8ee5a3760b0b6f21.jpg,/home/sepuhopar/SEM/data/16895427/data/masks/75e64833559e418b8ee5a3760b0b6f21.png,mask,480,10.660355156222643,10.687565463960697,20.98587842991382,11.777083333333334,11.514239088740817,0.9499999991356551,11.46944532727404,0.9499999999999975,11.460338577354536,0.9499999981855853
/home/sepuhopar/SEM/data/16895427/data/images/e9cca73be4e742c4848e54622a87907a.jpg,/home/sepuhopar/SEM/data/16895427/data/masks/e9cca73be4e742c4848e54622a87907a.png,mask,480,17.84349891887262,20.166066102759796,36.82230827464117,21.39375,11.939209411358155,0.9499999987280648,12.28852442256476,0.9499999799714184,12.154600906291293,0.9499999997875225
/home/sepuhopar/SEM/data/16895427/data/images/c76e9b5c674f43cfb0f02361af01a33c.jpg,/home/sepuhopar/SEM/data/16895427/data/masks/c76e9b5c674f43cfb0f02361af01a33c.png,mask,480,2.7373033360862267,2.478138486522255,5.0844623276716305,8.76875,8.711303756424627,0.9499999999999883,8.392926747987161,0.9499999999833446,8.408202135236195,0.9499999980551618
/home/sepuhopar/SEM/data/16895427/data/images/0ced545c26d74244818914502372e71e.jpg,/home/sepuhopar/SEM/data/16895427/data/masks/0ced545c26d74244818914502372e71e.png,mask,480,80.1054094196769,76.68907162382229,4.658628314198529,2.8343749999999983,13.334354299300154,0.9499999999928096,13.399701948766007,0.9499999989997535,10.055567958097143,0.9499999990081636
/home/sepuhopar/SEM/data/16895427/data/images/947e5159d35e44d0bf035874f8da9cd1.jpg,/home/sepuhopar/SEM/data/16895427/data/masks/947e5159d35e44d0bf035874f8da9cd1.png,mask,480,5.964509640603527,5.926299750442343,11.419670462300397,15.43125,9.934496834137324,0.9499999980503963,10.686821168315682,0.949999969775761,10.19131272633867,0.9499999999827786
/home/sepuhopar/SEM/data/16895427/data/images/ecce676ae3bd411d8e6aee3210a497b3.jpg,/home/sepuhopar/SEM/data/16895427/data/masks/ecce676ae3bd411d8e6aee3210a497b3.png,mask,480,38.16049231682762,34.82947544301628,72.62505999813169,91.00416666666666,12.926310372509027,0.9499999999969048,12.881790417936367,0.9499999999936662,12.925291283889482,0.9499999999652886
/home/sepuhopar/SEM/data/16895427/data/images/d6d99e9f30ac4c20bf76c8e45ff04dbd.jpg,/home/sepuhopar/SEM/data/16895427/data/masks/d6d99e9f30ac4c20bf76c8e45ff04dbd.png,mask,480,17.112168350168954,16.126766401939093,33.190202616878665,26.983333333333334,12.223451534451877,0.9499999991852474,12.211662840542605,0.9499999868331369,12.22546001924494,0.9499999953771421
/home/sepuhopar/SEM/data/16895427/data/images/27787478f9ed4760b00579252e90600f.jpg,/home/sepuhopar/SEM/data/16895427/data/masks/27787478f9ed4760b00579252e90600f.png,mask,480,52.52243340572243,49.193251172961574,101.68548547455417,99.75416666666666,13.013227141048151,0.9499999999902443,13.000373213595001,0.949999999909688,13.008843287825336,0.949999999989428
