method,seed,config,logpsd_L_all,logpsd_L_low,logpsd_L_mid,logpsd_L_high,logpsd_R_all,logpsd_R_low,logpsd_R_mid,logpsd_R_high,logpsd_W_all,logpsd_W_low,logpsd_W_mid,logpsd_W_high,logpsd_mean_all
seg-only,0,"(1.5, 8.0, 0.3, 0.0)",0.12374405562877655,0.08481484651565552,0.08483971655368805,0.18061572313308716,0.17230185866355896,0.03473562002182007,0.11020387709140778,0.2978919446468353,0.17403239011764526,0.08670183271169662,0.10226638615131378,0.28610482811927795,0.15669276813666025
seg-only,0,"(1.5, 8.0, 0.3, 0.0)",0.1230846643447876,0.040312886238098145,0.05967232212424278,0.22469937801361084,0.1533558964729309,0.03630473464727402,0.13087356090545654,0.22986185550689697,0.15302912890911102,0.046558819711208344,0.09853404015302658,0.25666436553001404,0.14315656324227652
seg-only,0,"(1.5, 8.0, 0.3, 0.0)",0.21723854541778564,0.0247877836227417,0.16322855651378632,0.36007195711135864,0.18388444185256958,0.05144665762782097,0.07217676192522049,0.3567172586917877,0.1481107473373413,0.03520337864756584,0.08459267765283585,0.2637399137020111,0.18307791153589884
seg-only,0,"(1.5, 8.0, 0.3, 0.0)",0.12390643358230591,0.052457235753536224,0.11035918444395065,0.1704302877187729,0.2109769582748413,0.028752923011779785,0.15064869821071625,0.3554086685180664,0.1717281937599182,0.024445414543151855,0.06046803295612335,0.3509650230407715,0.16887052853902182
seg-only,0,"(1.5, 8.0, 0.3, 0.0)",0.09486261755228043,0.037576913833618164,0.09189382195472717,0.1242709755897522,0.14815542101860046,0.04717644304037094,0.13208535313606262,0.2108311802148819,0.12362731993198395,0.04121696949005127,0.08510509133338928,0.2001851201057434,0.12221511950095494
seg-only,0,"(1.5, 8.0, 0.3, 0.3)",0.15889227390289307,0.04155180975794792,0.10781723260879517,0.26412445306777954,0.09606704860925674,0.03222864866256714,0.07536064833402634,0.1462373286485672,0.1110457107424736,0.051445167511701584,0.1109004095196724,0.13869896531105042,0.12200167775154114
seg-only,0,"(1.5, 8.0, 0.3, 0.3)",0.13495773077011108,0.036353688687086105,0.11174652725458145,0.20367850363254547,0.14545151591300964,0.022862356156110764,0.09941190481185913,0.24807074666023254,0.14810362458229065,0.03537134453654289,0.11225361377000809,0.2359839379787445,0.14283762375513712
seg-only,0,"(1.5, 8.0, 0.3, 0.3)",0.14977306127548218,0.05303061008453369,0.09977014362812042,0.24442636966705322,0.11465758085250854,0.018826326355338097,0.09280461072921753,0.1807403564453125,0.10595182329416275,0.05849204584956169,0.060602717101573944,0.1732054501771927,0.12346082180738449
seg-only,0,"(1.5, 8.0, 0.3, 0.3)",0.11683188378810883,0.037820201367139816,0.07025101780891418,0.19987967610359192,0.10788510739803314,0.043345771729946136,0.0524509996175766,0.19310662150382996,0.14943623542785645,0.046447157859802246,0.11219331622123718,0.23421257734298706,0.12471774220466614
seg-only,0,"(1.5, 8.0, 0.3, 0.3)",0.12728726863861084,0.06860383599996567,0.09281657636165619,0.18884266912937164,0.14077012240886688,0.05045851320028305,0.1158561110496521,0.2073664367198944,0.15049134194850922,0.04107046127319336,0.11068589240312576,0.2407987415790558,0.13951624433199564
seg-only,0,"(1.5, 8.0, 0.3, 0.3)",0.11915022134780884,0.025183042511343956,0.08164318650960922,0.200026735663414,0.10019370168447495,0.025812825188040733,0.07229095697402954,0.16242609918117523,0.09458133578300476,0.040013235062360764,0.0846128761768341,0.1297350823879242,0.10464175293842952
seg-only,0,"(1.5, 8.0, 0.3, 0.3)",0.1183554083108902,0.045889537781476974,0.06796228140592575,0.20219433307647705,0.10073092579841614,0.04559296369552612,0.09213792532682419,0.13477221131324768,0.12221583724021912,0.059375762939453125,0.13280484080314636,0.14062993228435516,0.11376739044984181
seg-only,0,"(1.5, 8.0, 0.3, 0.3)",0.10523903369903564,0.017533481121063232,0.08852621912956238,0.16243135929107666,0.2183835506439209,0.05570952221751213,0.17097242176532745,0.3408750593662262,0.212784081697464,0.08426062762737274,0.127054825425148,0.3578318953514099,0.1788022220134735
seg-only,0,"(1.5, 8.0, 0.3, 0.3)",0.17688997089862823,0.05137888714671135,0.21183831989765167,0.19986982643604279,0.13802114129066467,0.06549163907766342,0.10292823612689972,0.2065892070531845,0.15934200584888458,0.0672130212187767,0.19288349151611328,0.1683216392993927,0.1580843726793925
seg-only,0,"(1.5, 8.0, 0.3, 0.3)",0.20428529381752014,0.07081417739391327,0.1292608082294464,0.340911865234375,0.15662401914596558,0.025377392768859863,0.10146770626306534,0.27235570549964905,0.16844576597213745,0.06948169320821762,0.14681273698806763,0.23575453460216522,0.17645169297854105
seg-only,0,"(1.5, 8.0, 0.3, 0.3)",0.1360052078962326,0.06443214416503906,0.08849825710058212,0.2165459245443344,0.11414460837841034,0.023346584290266037,0.09792950749397278,0.17226651310920715,0.12304338067770004,0.07981108129024506,0.08351794630289078,0.18252219259738922,0.12439773231744766
seg-only,0,"(1.5, 8.0, 0.3, 0.3)",0.14444588124752045,0.02983923815190792,0.1635483354330063,0.17823880910873413,0.14576032757759094,0.03763437271118164,0.10000788420438766,0.2414170503616333,0.13698464632034302,0.06462264060974121,0.15844106674194336,0.1489260494709015,0.14239695171515146
seg-only,0,"(1.5, 8.0, 0.3, 0.3)",0.12585626542568207,0.04087269306182861,0.0882820263504982,0.202653706073761,0.18982654809951782,0.043432436883449554,0.1519053727388382,0.2953142523765564,0.15834954380989075,0.04521644115447998,0.15827178955078125,0.21064259111881256,0.15801078577836355
seg-only,0,"(1.5, 8.0, 0.3, 0.3)",0.14430826902389526,0.03241676092147827,0.1321248561143875,0.20813392102718353,0.1835954189300537,0.03639453649520874,0.10716284811496735,0.32796692848205566,0.17083290219306946,0.042771339416503906,0.1443810611963272,0.2563900947570801,0.16624553004900613
