method,seed,k_n,config,precision_sigma_L,precision_sigma_R,precision_sigma_W,pos_jitter,bias_sigma_L,bias_sigma_R,bias_sigma_W,ler_mae,lwr_mae,edge_mae
seg+pos+rms+psd,0,5.443049218649101,"(1.5, 20.0, 0.3, 0.3)",0.07316428422927856,0.08139634132385254,0.09148235619068146,0.5056685209274292,0.18063294887542725,0.11727488040924072,0.07263386249542236,0.15835735201835632,0.10468637943267822,0.753093421459198
seg+pos+rms+psd,0,10.886098437298202,"(1.5, 20.0, 0.3, 0.3)",0.16576586663722992,0.133909672498703,0.18702654540538788,0.6008988618850708,0.030585527420043945,0.06371521949768066,0.10355532169342041,0.11067112535238266,0.15283092856407166,0.7801503539085388
seg+pos+rms+psd,0,10.886098437298202,"(1.5, 20.0, 0.3, 0.3)",0.16792678833007812,0.09226753562688828,0.22293610870838165,0.5989501178264618,0.01813340187072754,0.05729174613952637,0.07703244686126709,0.11058641225099564,0.14264406263828278,0.7986637055873871
seg+pos+rms+psd,0,10.886098437298202,"(1.5, 20.0, 0.3, 0.3)",0.06897018104791641,0.11294806003570557,0.09423734247684479,0.5985099375247955,0.013050556182861328,0.08019757270812988,0.03471946716308594,0.08654308319091797,0.0767747014760971,0.7633304297924042
seg+pos+rms+psd,0,10.886098437298202,"(1.5, 20.0, 0.3, 0.3)",0.13648372888565063,0.08023510128259659,0.1409991830587387,0.615229606628418,0.003447890281677246,0.040259599685668945,0.06912863254547119,0.09046973288059235,0.1135191023349762,0.7717460095882416
seg+pos+rms+psd,0,21.772196874596403,"(1.5, 20.0, 0.3, 0.3)",0.18629799783229828,0.0978454127907753,0.18012571334838867,0.776359885931015,0.19323277473449707,0.05330812931060791,0.33393943309783936,0.13855326175689697,0.3339393734931946,0.8491615653038025
seg+pos+rms+psd,0,21.772196874596403,"(1.5, 20.0, 0.3, 0.3)",0.10797036439180374,0.17755690217018127,0.15655024349689484,0.7645356357097626,0.12276983261108398,0.049567580223083496,0.23500752449035645,0.12389018386602402,0.23500750958919525,0.8517796397209167
seg+pos+rms+psd,0,21.772196874596403,"(1.5, 20.0, 0.3, 0.3)",0.22486858069896698,0.12862536311149597,0.14171463251113892,0.7820519804954529,0.19000375270843506,0.08289611339569092,0.31407618522644043,0.16982900351285934,0.3140762150287628,0.8916156589984894
seg+pos+rms+psd,0,21.772196874596403,"(1.5, 20.0, 0.3, 0.3)",0.23022466897964478,0.11296972632408142,0.16238033771514893,0.7494984865188599,0.2210216522216797,0.06877923011779785,0.2790956497192383,0.18163295835256577,0.27909570932388306,0.8265950977802277
seg+pos+rms+psd,0,2.7215246093245504,"(1.5, 20.0, 0.3, 0.6)",0.05673721060156822,0.05018444359302521,0.08699319511651993,0.5046519339084625,0.10158252716064453,0.11289763450622559,0.08220505714416504,0.10726109147071838,0.08751179277896881,0.7276565432548523
seg+pos+rms+psd,0,2.7215246093245504,"(1.5, 20.0, 0.3, 0.6)",0.06297168880701065,0.0344480462372303,0.05212729051709175,0.5116294622421265,0.08010637760162354,0.12301337718963623,0.093039870262146,0.10762544721364975,0.0930398553609848,0.7305280566215515
seg+pos+rms+psd,0,2.7215246093245504,"(1.5, 20.0, 0.3, 0.6)",0.06091737002134323,0.07396087795495987,0.06334938108921051,0.48221682012081146,0.13721930980682373,0.08424901962280273,0.00498807430267334,0.11378146708011627,0.054830074310302734,0.715746134519577
seg+pos+rms+psd,0,2.7215246093245504,"(1.5, 20.0, 0.3, 0.6)",0.04414232447743416,0.04583091661334038,0.08556416630744934,0.48209112882614136,0.17694759368896484,0.07275521755218506,0.03792977333068848,0.12485142052173615,0.07368628680706024,0.7083091139793396
seg+pos+rms+psd,0,5.443049218649101,"(1.5, 20.0, 0.3, 0.6)",0.043583035469055176,0.10053219646215439,0.08537527173757553,0.5090914219617844,0.078482985496521,0.15372121334075928,0.10203051567077637,0.12583233416080475,0.10412152111530304,0.712904691696167
seg+pos+rms+psd,0,5.443049218649101,"(1.5, 20.0, 0.3, 0.6)",0.07379507273435593,0.07244873046875,0.0950704887509346,0.538537472486496,0.10963559150695801,0.10712707042694092,0.08554339408874512,0.11352617293596268,0.1022576242685318,0.7488506436347961
seg+pos+rms+psd,0,5.443049218649101,"(1.5, 20.0, 0.3, 0.6)",0.05363273620605469,0.09039874374866486,0.08088184893131256,0.5517077147960663,0.11067736148834229,0.06442868709564209,0.19499599933624268,0.10467718541622162,0.19499610364437103,0.7530868947505951
seg+pos+rms+psd,0,5.443049218649101,"(1.5, 20.0, 0.3, 0.6)",0.061050090938806534,0.06017887964844704,0.14074517786502838,0.5415271520614624,0.02465498447418213,0.03707683086395264,0.08708417415618896,0.05175086110830307,0.11494602262973785,0.7117830216884613
seg+pos+rms+psd,0,10.886098437298202,"(1.5, 20.0, 0.3, 0.6)",0.1938798874616623,0.0981283113360405,0.1932900995016098,0.6190454065799713,0.024245381355285645,0.08727824687957764,0.18008661270141602,0.12064357101917267,0.1800866425037384,0.7991291880607605
seg+pos+rms+psd,0,10.886098437298202,"(1.5, 20.0, 0.3, 0.6)",0.16478218138217926,0.05698275566101074,0.14543989300727844,0.57850581407547,0.023569822311401367,0.11393487453460693,0.13903653621673584,0.11837831139564514,0.13903646171092987,0.7952933311462402
seg+pos+rms+psd,0,10.886098437298202,"(1.5, 20.0, 0.3, 0.6)",0.10769006609916687,0.1948850154876709,0.1902257651090622,0.6087814271450043,0.03425943851470947,0.01562201976776123,0.2764476537704468,0.1266052946448326,0.2764475345611572,0.7959821224212646
seg+pos+rms+psd,0,10.886098437298202,"(1.5, 20.0, 0.3, 0.6)",0.12147310376167297,0.04660850763320923,0.20165662467479706,0.6076247692108154,0.0073926448822021484,0.003491520881652832,0.26349663734436035,0.06364887952804565,0.26349663734436035,0.7578086256980896
seg+pos+rms+psd,0,21.772196874596403,"(1.5, 20.0, 0.3, 0.6)",0.16130422055721283,0.11633206903934479,0.18117202818393707,0.7328425049781799,0.1392064094543457,0.04403102397918701,0.4282456636428833,0.12676481902599335,0.4282456338405609,0.8300213813781738
seg+pos+rms+psd,0,21.772196874596403,"(1.5, 20.0, 0.3, 0.6)",0.14446768164634705,0.13178794085979462,0.2091592401266098,0.7370449602603912,0.15983331203460693,0.07834970951080322,0.5036752223968506,0.1338440701365471,0.5036752820014954,0.8400866985321045
seg+pos+rms+psd,0,21.772196874596403,"(1.5, 20.0, 0.3, 0.6)",0.15420764684677124,0.09608863294124603,0.18783965706825256,0.7227154970169067,0.08604776859283447,0.009076714515686035,0.38067567348480225,0.09339601546525955,0.380675733089447,0.8491575717926025
seg+pos+rms+psd,0,21.772196874596403,"(1.5, 20.0, 0.3, 0.6)",0.19976502656936646,0.16956664621829987,0.2675691246986389,0.7935112714767456,0.3000110387802124,0.013916492462158203,0.5455837249755859,0.20149733126163483,0.5455836653709412,0.8695568442344666
seg+pos+rms+psd,0,2.7215246093245504,"(1.5, 20.0, 0.3, -0.3)",0.06268620491027832,0.06725960969924927,0.07174675166606903,0.48669523000717163,0.13188683986663818,0.13984978199005127,0.2464439868927002,0.13586834073066711,0.2464439570903778,0.7131074368953705
seg+pos+rms+psd,0,2.7215246093245504,"(1.5, 20.0, 0.3, -0.3)",0.12075086683034897,0.060369230806827545,0.10405666381120682,0.5003701597452164,0.07292699813842773,0.07437849044799805,0.14325809478759766,0.09634324163198471,0.14771783351898193,0.7040846347808838
seg+pos+rms+psd,0,2.7215246093245504,"(1.5, 20.0, 0.3, -0.3)",0.057825718075037,0.07055088132619858,0.07382103055715561,0.4604543298482895,0.18095731735229492,0.0855550765991211,0.30012762546539307,0.13784082233905792,0.3001275956630707,0.7076018750667572
seg+pos+rms+psd,0,2.7215246093245504,"(1.5, 20.0, 0.3, -0.3)",0.03740507364273071,0.05395297333598137,0.052070003002882004,0.4860612452030182,0.21209359169006348,0.09935879707336426,0.30856966972351074,0.15572622418403625,0.30856969952583313,0.7344993650913239
seg+pos+rms+psd,0,5.443049218649101,"(1.5, 20.0, 0.3, -0.3)",0.09527425467967987,0.08905331790447235,0.12605148553848267,0.5325706601142883,0.12301957607269287,0.0117264986038208,0.1596202850341797,0.09994024783372879,0.17521154880523682,0.7585475742816925
seg+pos+rms+psd,0,5.443049218649101,"(1.5, 20.0, 0.3, -0.3)",0.13856925070285797,0.06349747627973557,0.15840627253055573,0.5384850800037384,0.016691088676452637,0.13894414901733398,0.19712090492248535,0.12522123008966446,0.21974638104438782,0.7407337427139282
seg+pos+rms+psd,0,5.443049218649101,"(1.5, 20.0, 0.3, -0.3)",0.13076172769069672,0.0653468444943428,0.08885267376899719,0.5414845645427704,0.043483734130859375,0.0962684154510498,0.1103677749633789,0.1005759984254837,0.12474891543388367,0.7682508230209351
seg+pos+rms+psd,0,5.443049218649101,"(1.5, 20.0, 0.3, -0.3)",0.05424555763602257,0.05416756868362427,0.04133951663970947,0.5089103579521179,0.16993296146392822,0.06328237056732178,0.24855899810791016,0.1236243024468422,0.24855908751487732,0.7236141562461853
seg+pos+rms+psd,0,10.886098437298202,"(1.5, 20.0, 0.3, -0.3)",0.15239621698856354,0.05842537060379982,0.10891310125589371,0.581367552280426,0.015678048133850098,0.06890714168548584,0.10517740249633789,0.09514568746089935,0.12191963195800781,0.7962784767150879
seg+pos+rms+psd,0,10.886098437298202,"(1.5, 20.0, 0.3, -0.3)",0.12309292703866959,0.06723625212907791,0.0670192763209343,0.6029599905014038,0.0176699161529541,0.025838613510131836,0.06777000427246094,0.06591135263442993,0.08679911494255066,0.7413877844810486
seg+pos+rms+psd,0,10.886098437298202,"(1.5, 20.0, 0.3, -0.3)",0.1672845333814621,0.05868057906627655,0.0939943939447403,0.5958859324455261,0.01669752597808838,0.09759867191314697,0.2396070957183838,0.1083826795220375,0.23960714042186737,0.789723813533783
seg+pos+rms+psd,0,10.886098437298202,"(1.5, 20.0, 0.3, -0.3)",0.13293109834194183,0.038745637983083725,0.14635339379310608,0.6054578125476837,0.009703993797302246,0.1404430866241455,0.19586491584777832,0.12327510863542557,0.2171161025762558,0.7865903973579407
seg+pos+rms+psd,0,21.772196874596403,"(1.5, 20.0, 0.3, -0.3)",0.18411321938037872,0.2063920795917511,0.19050128757953644,0.8599377274513245,0.37428247928619385,0.11249828338623047,0.2542705535888672,0.2581651732325554,0.25427067279815674,0.8800365030765533
seg+pos+rms+psd,0,21.772196874596403,"(1.5, 20.0, 0.3, -0.3)",0.2007497251033783,0.06173919513821602,0.12395831197500229,0.7598886787891388,0.21833860874176025,0.015221834182739258,0.018419981002807617,0.1364346593618393,0.08069810271263123,0.8461237549781799
seg+pos+rms+psd,0,21.772196874596403,"(1.5, 20.0, 0.3, -0.3)",0.17629222571849823,0.1866522878408432,0.15887843072414398,0.7748258709907532,0.1562507152557373,0.05585741996765137,0.006599903106689453,0.1510975882411003,0.12549537420272827,0.8654868006706238
seg+pos+rms+psd,0,21.772196874596403,"(1.5, 20.0, 0.3, -0.3)",0.16652889549732208,0.11734985560178757,0.16836895048618317,0.7786417007446289,0.29949378967285156,0.05385768413543701,0.061543941497802734,0.21054859459400177,0.12850752472877502,0.8553112149238586
seg+pos+rms+psd,0,2.7215246093245504,"(1.5, 20.0, 0.7, 0.0)",0.04996916651725769,0.06875509768724442,0.05098205804824829,0.4683402180671692,0.018382906913757324,0.08223271369934082,0.05050015449523926,0.05978289991617203,0.056135714054107666,0.4945184886455536
seg+pos+rms+psd,0,2.7215246093245504,"(1.5, 20.0, 0.7, 0.0)",0.04867742210626602,0.047369152307510376,0.07141843438148499,0.4711276888847351,0.0469057559967041,0.07555878162384033,0.11995387077331543,0.06364274770021439,0.1245386004447937,0.508664458990097
seg+pos+rms+psd,0,2.7215246093245504,"(1.5, 20.0, 0.7, 0.0)",0.10145142674446106,0.07014726847410202,0.1021929606795311,0.4855407625436783,0.07237958908081055,0.07807326316833496,0.14372742176055908,0.09223572164773941,0.1459227055311203,0.5058442950248718
seg+pos+rms+psd,0,2.7215246093245504,"(1.5, 20.0, 0.7, 0.0)",0.05093778669834137,0.03649348393082619,0.04534946754574776,0.46142593026161194,0.0014922618865966797,0.0013850927352905273,0.007611513137817383,0.034765660762786865,0.03151857852935791,0.48616375029087067
seg+pos+rms+psd,0,5.443049218649101,"(1.5, 20.0, 0.7, 0.0)",0.061761002987623215,0.08093152940273285,0.08544084429740906,0.5234213471412659,0.0628122091293335,0.06926512718200684,0.0992898941040039,0.06687522679567337,0.10334178805351257,0.5334437489509583
seg+pos+rms+psd,0,5.443049218649101,"(1.5, 20.0, 0.7, 0.0)",0.060407884418964386,0.04430244117975235,0.0855892077088356,0.5167697072029114,0.06202709674835205,0.07189476490020752,0.15419554710388184,0.0669608861207962,0.15419557690620422,0.5310425162315369
seg+pos+rms+psd,0,5.443049218649101,"(1.5, 20.0, 0.7, 0.0)",0.08246861398220062,0.042855314910411835,0.07756001502275467,0.5296330451965332,0.07504403591156006,0.026184678077697754,0.05799245834350586,0.06207007169723511,0.07611247897148132,0.5587007403373718
seg+pos+rms+psd,0,5.443049218649101,"(1.5, 20.0, 0.7, 0.0)",0.04729054495692253,0.06853337585926056,0.047721587121486664,0.5074721723794937,0.03674602508544922,0.12511754035949707,0.11984467506408691,0.08334238827228546,0.11984473466873169,0.5200312733650208
seg+pos+rms+psd,0,10.886098437298202,"(1.5, 20.0, 0.7, 0.0)",0.0754370391368866,0.06740157306194305,0.10123474895954132,0.5754733681678772,0.09357130527496338,0.07335329055786133,0.13322949409484863,0.08420038223266602,0.1332295835018158,0.5578252971172333
seg+pos+rms+psd,0,10.886098437298202,"(1.5, 20.0, 0.7, 0.0)",0.06280767917633057,0.07792732119560242,0.047476500272750854,0.5681155025959015,0.02582573890686035,0.12438535690307617,0.08265089988708496,0.08780954778194427,0.08265101909637451,0.5531785190105438
seg+pos+rms+psd,0,10.886098437298202,"(1.5, 20.0, 0.7, 0.0)",0.09555500745773315,0.05190805718302727,0.10145402699708939,0.5863093733787537,0.162178635597229,0.0714569091796875,0.14093017578125,0.11681777983903885,0.1457514762878418,0.5715130567550659
seg+pos+rms+psd,0,10.886098437298202,"(1.5, 20.0, 0.7, 0.0)",0.07996861636638641,0.07211893796920776,0.08598627895116806,0.5947474539279938,0.08230388164520264,0.10721206665039062,0.15699326992034912,0.09622026234865189,0.1569933146238327,0.5939052402973175
seg+pos+rms+psd,0,21.772196874596403,"(1.5, 20.0, 0.7, 0.0)",0.2882710099220276,0.15846574306488037,0.19246722757816315,0.8115474581718445,0.46459710597991943,0.20098185539245605,0.41677331924438477,0.33278951793909073,0.41677325963974,0.7159287631511688
seg+pos+rms+psd,0,21.772196874596403,"(1.5, 20.0, 0.7, 0.0)",0.14457052946090698,0.08220482617616653,0.18003453314304352,0.7507299780845642,0.30110275745391846,0.1505446434020996,0.39240312576293945,0.22582364827394485,0.39240318536758423,0.6652864515781403
seg+pos+rms+psd,0,21.772196874596403,"(1.5, 20.0, 0.7, 0.0)",0.12513308227062225,0.17632809281349182,0.11815794557332993,0.7247883677482605,0.16956079006195068,0.22367990016937256,0.3243318796157837,0.1966203823685646,0.32433193922042847,0.6671112179756165
seg+pos+rms+psd,0,21.772196874596403,"(1.5, 20.0, 0.7, 0.0)",0.23999102413654327,0.13309918344020844,0.1492234170436859,0.7477041184902191,0.34416115283966064,0.16518902778625488,0.37203478813171387,0.2628581076860428,0.3720347285270691,0.6724392175674438
seg+pos+rms+psd,0,2.7215246093245504,"(1.5, 20.0, 0.7, 0.3)",0.10372061282396317,0.04016480594873428,0.1067294329404831,0.4904801845550537,0.10601508617401123,0.062366366386413574,0.1878495216369629,0.09445073455572128,0.18784944713115692,0.5158078670501709
seg+pos+rms+psd,0,2.7215246093245504,"(1.5, 20.0, 0.7, 0.3)",0.047980040311813354,0.05852063372731209,0.06898235529661179,0.4502014070749283,0.041700124740600586,0.07695960998535156,0.03194296360015869,0.059851109981536865,0.06375804543495178,0.5015300512313843
seg+pos+rms+psd,0,2.7215246093245504,"(1.5, 20.0, 0.7, 0.3)",0.048135772347450256,0.061628375202417374,0.03628003969788551,0.4796065241098404,0.027228593826293945,0.06848526000976562,0.11227929592132568,0.05435073375701904,0.11227929592132568,0.4996168166399002
seg+pos+rms+psd,0,2.7215246093245504,"(1.5, 20.0, 0.7, 0.3)",0.09312228113412857,0.05309513211250305,0.0761064887046814,0.522222638130188,0.10993051528930664,0.04250597953796387,0.11589932441711426,0.08431819081306458,0.12464505434036255,0.5125643908977509
seg+pos+rms+psd,0,5.443049218649101,"(1.5, 20.0, 0.7, 0.3)",0.15260782837867737,0.03634233772754669,0.1136842891573906,0.5226833522319794,0.0771254301071167,0.0001659393310546875,0.13870906829833984,0.0663926973938942,0.1391301155090332,0.5377715826034546
seg+pos+rms+psd,0,5.443049218649101,"(1.5, 20.0, 0.7, 0.3)",0.0816851258277893,0.052896272391080856,0.05196438729763031,0.49558398127555847,0.0029900074005126953,0.03572714328765869,0.013868331909179688,0.058852747082710266,0.04022538661956787,0.515280157327652
seg+pos+rms+psd,0,5.443049218649101,"(1.5, 20.0, 0.7, 0.3)",0.06347108632326126,0.03940434753894806,0.12383851408958435,0.4892091602087021,0.028432250022888184,0.08165311813354492,0.16020643711090088,0.06682904809713364,0.16255484521389008,0.511662632226944
seg+pos+rms+psd,0,5.443049218649101,"(1.5, 20.0, 0.7, 0.3)",0.11007057130336761,0.044254448264837265,0.11334414035081863,0.5252300500869751,0.009865283966064453,0.09712839126586914,0.13339447975158691,0.0846598818898201,0.1333945244550705,0.5316142737865448
seg+pos+rms+psd,0,10.886098437298202,"(1.5, 20.0, 0.7, 0.3)",0.09690450131893158,0.10327398031949997,0.11461538821458817,0.5857544541358948,0.1538095474243164,0.07996523380279541,0.21391010284423828,0.1306096836924553,0.21391020715236664,0.5759351253509521
seg+pos+rms+psd,0,10.886098437298202,"(1.5, 20.0, 0.7, 0.3)",0.19299286603927612,0.08481641113758087,0.17358042299747467,0.6156810224056244,0.14269626140594482,0.14756238460540771,0.3163163661956787,0.15063069760799408,0.3163164258003235,0.5898982882499695
seg+pos+rms+psd,0,10.886098437298202,"(1.5, 20.0, 0.7, 0.3)",0.14107094705104828,0.09556161612272263,0.2052207589149475,0.5957830548286438,0.11414444446563721,0.12121951580047607,0.2292078733444214,0.11768193542957306,0.22920779883861542,0.5805360376834869
seg+pos+rms+psd,0,10.886098437298202,"(1.5, 20.0, 0.7, 0.3)",0.08228757232427597,0.05875082686543465,0.09496072679758072,0.5601767301559448,0.027875661849975586,0.04420280456542969,0.05470156669616699,0.05849763751029968,0.09375065565109253,0.5633397102355957
seg+pos+rms+psd,0,21.772196874596403,"(1.5, 20.0, 0.7, 0.3)",0.154765322804451,0.09011947363615036,0.16812653839588165,0.7504996359348297,0.37210237979888916,0.132729172706604,0.4327439069747925,0.25241569429636,0.43274369835853577,0.6483028531074524
seg+pos+rms+psd,0,21.772196874596403,"(1.5, 20.0, 0.7, 0.3)",0.11608154326677322,0.13167834281921387,0.15392667055130005,0.7285417020320892,0.2157132625579834,0.26236021518707275,0.33985984325408936,0.2390366718173027,0.33985984325408936,0.6753056645393372
seg+pos+rms+psd,0,21.772196874596403,"(1.5, 20.0, 0.7, 0.3)",0.1740664690732956,0.09795897454023361,0.21021030843257904,0.7552995979785919,0.2848541736602783,0.16152572631835938,0.34110522270202637,0.22319001704454422,0.34110528230667114,0.6650480628013611
seg+pos+rms+psd,0,21.772196874596403,"(1.5, 20.0, 0.7, 0.3)",0.12845908105373383,0.11968154460191727,0.1751326471567154,0.7636384069919586,0.3164839744567871,0.20150935649871826,0.5162392854690552,0.2589966729283333,0.5162393450737,0.6617122292518616
seg+pos+rms+psd,0,2.7215246093245504,"(1.5, 20.0, 0.7, 0.6)",0.07125023007392883,0.10003291070461273,0.051236342638731,0.477104052901268,0.005180239677429199,0.10555803775787354,0.16763651371002197,0.08407298475503922,0.16763654351234436,0.5077315866947174
seg+pos+rms+psd,0,2.7215246093245504,"(1.5, 20.0, 0.7, 0.6)",0.054402753710746765,0.044178035110235214,0.05459145829081535,0.4627569317817688,0.04976534843444824,0.038785457611083984,0.11375224590301514,0.047130338847637177,0.11375214159488678,0.4964727759361267
seg+pos+rms+psd,0,2.7215246093245504,"(1.5, 20.0, 0.7, 0.6)",0.07102921605110168,0.039382342249155045,0.11436191201210022,0.4918323755264282,0.08186709880828857,0.02934253215789795,0.1269240379333496,0.06631457805633545,0.1324928104877472,0.5168488323688507
seg+pos+rms+psd,0,2.7215246093245504,"(1.5, 20.0, 0.7, 0.6)",0.047643136233091354,0.05394100397825241,0.07649598270654678,0.48221611976623535,0.02727186679840088,0.07549488544464111,0.14453387260437012,0.054170042276382446,0.14453385770320892,0.5012736618518829
seg+pos+rms+psd,0,5.443049218649101,"(1.5, 20.0, 0.7, 0.6)",0.0917273461818695,0.035333357751369476,0.08311213552951813,0.5057813227176666,0.03720426559448242,0.0520399808883667,0.20182716846466064,0.05959280580282211,0.20182712376117706,0.5249398648738861
seg+pos+rms+psd,0,5.443049218649101,"(1.5, 20.0, 0.7, 0.6)",0.06324519962072372,0.04931927099823952,0.09362506121397018,0.4927361309528351,0.014674901962280273,0.04918193817138672,0.18172824382781982,0.052801646292209625,0.1817282736301422,0.5286082327365875
seg+pos+rms+psd,0,5.443049218649101,"(1.5, 20.0, 0.7, 0.6)",0.05559121444821358,0.03111650049686432,0.060921162366867065,0.5361676216125488,0.10894465446472168,0.09813892841339111,0.23710083961486816,0.10354185849428177,0.23710079491138458,0.5488115549087524
seg+pos+rms+psd,0,5.443049218649101,"(1.5, 20.0, 0.7, 0.6)",0.06735837459564209,0.04381050541996956,0.10079734027385712,0.5253486633300781,0.06309151649475098,0.044318556785583496,0.20151805877685547,0.0607297345995903,0.20151805877685547,0.5319680571556091
seg+pos+rms+psd,0,10.886098437298202,"(1.5, 20.0, 0.7, 0.6)",0.12504753470420837,0.08589707314968109,0.1727166771888733,0.6070042848587036,0.17910313606262207,0.11817324161529541,0.287860631942749,0.14863814413547516,0.28786060214042664,0.5841294527053833
seg+pos+rms+psd,0,10.886098437298202,"(1.5, 20.0, 0.7, 0.6)",0.09478281438350677,0.0670698806643486,0.10941631346940994,0.6065293550491333,0.12308597564697266,0.11090564727783203,0.27014803886413574,0.11699583381414413,0.2701480984687805,0.584208607673645
seg+pos+rms+psd,0,10.886098437298202,"(1.5, 20.0, 0.7, 0.6)",0.11778908222913742,0.04033238813281059,0.07437095046043396,0.5783708989620209,0.09709608554840088,0.1314244270324707,0.3375965356826782,0.12339809536933899,0.3375965356826782,0.557339608669281
seg+pos+rms+psd,0,10.886098437298202,"(1.5, 20.0, 0.7, 0.6)",0.18141835927963257,0.04667743295431137,0.21877656877040863,0.5937067866325378,0.12606990337371826,0.09785914421081543,0.2694847583770752,0.11940233409404755,0.2694846987724304,0.5625472962856293
seg+pos+rms+psd,0,21.772196874596403,"(1.5, 20.0, 0.7, 0.6)",0.10481550544500351,0.13827338814735413,0.11965404450893402,0.7638863623142242,0.23993277549743652,0.25904953479766846,0.5763118267059326,0.24949119240045547,0.5763117074966431,0.6764593422412872
seg+pos+rms+psd,0,21.772196874596403,"(1.5, 20.0, 0.7, 0.6)",0.11690197885036469,0.15089555084705353,0.22384290397167206,0.7904030084609985,0.3341255187988281,0.2116403579711914,0.6485106945037842,0.272882878780365,0.6485106945037842,0.7043282985687256
seg+pos+rms+psd,0,21.772196874596403,"(1.5, 20.0, 0.7, 0.6)",0.20219211280345917,0.10740981251001358,0.26828715205192566,0.7795283496379852,0.36013638973236084,0.21713018417358398,0.6408641338348389,0.2886333465576172,0.6408642530441284,0.6843113303184509
seg+pos+rms+psd,0,21.772196874596403,"(1.5, 20.0, 0.7, 0.6)",0.16819444298744202,0.07245295494794846,0.17658698558807373,0.7690798342227936,0.35583019256591797,0.11193525791168213,0.44587039947509766,0.23388267308473587,0.44587036967277527,0.6759411990642548
seg+pos+rms+psd,0,2.7215246093245504,"(1.5, 20.0, 0.7, -0.3)",0.04877254739403725,0.05885090306401253,0.054015904664993286,0.4780978709459305,0.032114267349243164,0.08138394355773926,0.08758068084716797,0.06553102284669876,0.08758065104484558,0.4995691180229187
seg+pos+rms+psd,0,2.7215246093245504,"(1.5, 20.0, 0.7, -0.3)",0.07525381445884705,0.05119458958506584,0.08917020261287689,0.49765336513519287,0.05989241600036621,0.050600409507751465,0.052308082580566406,0.06429936736822128,0.06916096806526184,0.5146548748016357
seg+pos+rms+psd,0,2.7215246093245504,"(1.5, 20.0, 0.7, -0.3)",0.060162149369716644,0.04432940483093262,0.08153657615184784,0.4767192304134369,0.02905440330505371,0.04133963584899902,0.005220174789428711,0.05039719492197037,0.05865800380706787,0.5025428235530853
seg+pos+rms+psd,0,2.7215246093245504,"(1.5, 20.0, 0.7, -0.3)",0.06877008080482483,0.03554900735616684,0.040901344269514084,0.4743504226207733,0.021484971046447754,0.04297935962677002,0.06038475036621094,0.04940066486597061,0.06292983889579773,0.5032215565443039
seg+pos+rms+psd,0,5.443049218649101,"(1.5, 20.0, 0.7, -0.3)",0.068083256483078,0.037469953298568726,0.07433544844388962,0.49133673310279846,0.034359097480773926,0.05072510242462158,0.02036738395690918,0.05640921741724014,0.06594964861869812,0.503561794757843
seg+pos+rms+psd,0,5.443049218649101,"(1.5, 20.0, 0.7, -0.3)",0.03437293693423271,0.0740661695599556,0.08370736986398697,0.5000016093254089,0.026384711265563965,0.09006035327911377,0.05320572853088379,0.06911246478557587,0.08076944947242737,0.5114005506038666
seg+pos+rms+psd,0,5.443049218649101,"(1.5, 20.0, 0.7, -0.3)",0.05505361407995224,0.05071268603205681,0.053178682923316956,0.5115059465169907,0.03177511692047119,0.05116569995880127,0.018841028213500977,0.054464325308799744,0.043682605028152466,0.5254881381988525
seg+pos+rms+psd,0,5.443049218649101,"(1.5, 20.0, 0.7, -0.3)",0.12198609858751297,0.04513021185994148,0.11189433932304382,0.517298012971878,0.13212084770202637,0.04667043685913086,0.09370255470275879,0.09358718991279602,0.09940242767333984,0.5255082845687866
seg+pos+rms+psd,0,10.886098437298202,"(1.5, 20.0, 0.7, -0.3)",0.0648907944560051,0.052026890218257904,0.08559376001358032,0.5764419436454773,0.04876279830932617,0.06314229965209961,0.008226633071899414,0.06475783884525299,0.06497648358345032,0.5770639181137085
seg+pos+rms+psd,0,10.886098437298202,"(1.5, 20.0, 0.7, -0.3)",0.07448898255825043,0.10525660216808319,0.11302731186151505,0.5826064348220825,0.1515892744064331,0.0967634916305542,0.1237483024597168,0.1306731328368187,0.1274135410785675,0.5787613987922668
seg+pos+rms+psd,0,10.886098437298202,"(1.5, 20.0, 0.7, -0.3)",0.08946537226438522,0.15578655898571014,0.11791897565126419,0.6063736975193024,0.08879148960113525,0.1204535961151123,0.11495375633239746,0.11430642753839493,0.1203257143497467,0.561003178358078
seg+pos+rms+psd,0,10.886098437298202,"(1.5, 20.0, 0.7, -0.3)",0.08849258720874786,0.0907726138830185,0.08370108902454376,0.5859633684158325,0.12000620365142822,0.09240293502807617,0.13713693618774414,0.1126321330666542,0.13713708519935608,0.5521009564399719
seg+pos+rms+psd,0,21.772196874596403,"(1.5, 20.0, 0.7, -0.3)",0.1601843237876892,0.0806618481874466,0.1440095156431198,0.722398966550827,0.39732038974761963,0.0875706672668457,0.2753760814666748,0.24244553595781326,0.27537596225738525,0.6612762212753296
seg+pos+rms+psd,0,21.772196874596403,"(1.5, 20.0, 0.7, -0.3)",0.13576588034629822,0.07446066290140152,0.1233951672911644,0.7145857214927673,0.2355668544769287,0.10629415512084961,0.22600722312927246,0.17093048244714737,0.22600725293159485,0.658308357000351
