method,edge_mae,ler_mae,lwr_mae
Classical: Threshold + sub-pixel,0.18819161392794168,0.004440953789121571,0.0032636083091439616
Classical: Threshold + sub-pixel,0.18071493380803233,0.017643506516568097,0.015347914189917766
Classical: Threshold + sub-pixel,0.17871863574404534,0.013938785995468272,0.006753251576190777
Classical: Threshold + sub-pixel,0.19028969778736043,0.007840837914759202,0.008248559427481705
Classical: Threshold + sub-pixel,0.18806212063070005,0.009510242080554066,0.0011378626171492101
Classical: Threshold + sub-pixel,0.18499487378246504,0.003398876668692097,0.0010337432075804287
Classical: Threshold + sub-pixel,0.17783010158965012,0.0009977519041109995,0.007514983977844114
Classical: Threshold + sub-pixel,0.1776999895091544,0.009944271617160938,0.005268678792730075
Classical: Threshold + sub-pixel,0.19883893709909545,0.019985403462403406,0.0121856420869908
Classical: Threshold + sub-pixel,0.20682797760680174,0.0218398998676953,0.03250346799200621
Classical: Threshold + sub-pixel,0.1962789679971248,0.016260547167092798,0.005387277409386382
Classical: Threshold + sub-pixel,0.2013231935255858,0.010257704952811642,0.021075162185162366
Classical: Threshold + sub-pixel,0.20487748511929532,0.002513950094876316,0.019521989096612957
Classical: Threshold + sub-pixel,0.18677239437568566,0.00975217501734782,0.029211549877578236
Classical: Threshold + sub-pixel,0.17658607954711916,0.008763516750425748,0.026716624072743
Classical: Threshold + sub-pixel,0.17319903971363088,0.004652166826462967,0.011561697694036255
Classical: Threshold + sub-pixel,0.16699047628143104,0.0060636182618823975,0.03206542765755693
Classical: Threshold + sub-pixel,0.17303761730200692,0.01058420122148418,0.024324192770244002
Classical: Threshold + sub-pixel,0.17862929573228753,0.020484385047718545,0.026397088413784964
Classical: Threshold + sub-pixel,0.17630347155062162,0.008785284418241557,0.05577891206436192
Classical: Threshold + sub-pixel,0.175925139483599,0.0038144928804304534,0.0070426472897837655
Classical: Threshold + sub-pixel,0.18063391996548925,0.006928353681290744,0.02127430392118379
Classical: Threshold + sub-pixel,0.17290455739205338,0.002078119774833409,0.06502851015641942
Classical: Threshold + sub-pixel,0.18973146432063842,0.00978314861755114,0.0015803704867807244
Classical: Threshold + sub-pixel,0.18749093933930278,0.018553549465992192,0.03105350378340177
