detector,localization,k_n,edge_mae,ler_mae,lwr_mae
canny,pixel,5.443049218649101,1.4889390780275047,0.34036705506059717,0.3414357200073985
canny,sub-pixel,5.443049218649101,1.464956584279562,0.2441738526452688,0.1624553139487679
threshold,pixel,5.443049218649101,1.4330622078090771,0.2645279120997912,0.34213649593764117
threshold,sub-pixel,5.443049218649101,1.42671161497098,0.29389857994531265,0.40547169113613957
canny,pixel,5.443049218649101,1.5241522327385235,0.29814827745046557,0.33795759387477764
canny,sub-pixel,5.443049218649101,1.4994595795122314,0.22418414451668323,0.24513770303914506
threshold,pixel,5.443049218649101,1.3563412116404212,0.25531831923391746,0.4285624262044232
threshold,sub-pixel,5.443049218649101,1.3616930321866003,0.2692044454829391,0.4154429162832274
canny,pixel,5.443049218649101,1.526695029760304,0.288886917817039,0.4152126748848117
canny,sub-pixel,5.443049218649101,1.4641795007402971,0.18976802039426544,0.2654172373751924
threshold,pixel,5.443049218649101,1.3451425098153538,0.25949851980447014,0.22809844624672904
threshold,sub-pixel,5.443049218649101,1.3492507515699657,0.2875786620644408,0.2704456255221901
canny,pixel,5.443049218649101,1.510706244878088,0.3051719316111615,0.294634573796311
canny,sub-pixel,5.443049218649101,1.464140169129741,0.21512799313818165,0.15511050451223252
threshold,pixel,5.443049218649101,1.3174382797296411,0.3376561744673561,0.5221233671583627
threshold,sub-pixel,5.443049218649101,1.3169045060389015,0.3503588870904848,0.554734102347596
canny,pixel,5.443049218649101,1.4887213771412366,0.3611265795370764,0.6126386885615684
canny,sub-pixel,5.443049218649101,1.4714637498582608,0.2536431177862535,0.4937674776485066
threshold,pixel,5.443049218649101,1.351147725009765,0.25353931526768525,0.4293793053005104
threshold,sub-pixel,5.443049218649101,1.368510539591085,0.2690114511270397,0.460679523857781
canny,pixel,5.443049218649101,1.5497198512380845,0.32924878093047116,0.5154649216476792
canny,sub-pixel,5.443049218649101,1.5314900956418818,0.26861879997563876,0.44736854698448014
threshold,pixel,5.443049218649101,1.2822477742312097,0.2475508081418809,0.39564848520613016
threshold,sub-pixel,5.443049218649101,1.2726759413391322,0.25956739006626417,0.44032795718119955
canny,pixel,5.443049218649101,1.5452434444273078,0.28737490814828637,0.4635019458102225
canny,sub-pixel,5.443049218649101,1.5076260617672603,0.23398732147924228,0.4027266510002161
threshold,pixel,5.443049218649101,1.3604860967750354,0.2436423085655406,0.5626175778869376
threshold,sub-pixel,5.443049218649101,1.3696304656305016,0.2567269684675999,0.5908573190382911
canny,pixel,5.443049218649101,1.4749419944215567,0.35695206996057194,0.6505763334481154
canny,sub-pixel,5.443049218649101,1.4404033960050175,0.26198027712209193,0.507597072430594
threshold,pixel,5.443049218649101,1.3381141119433502,0.24687892669880418,0.24776437842682708
threshold,sub-pixel,5.443049218649101,1.3377639326157076,0.2758289950085221,0.2799537551563398
canny,pixel,5.443049218649101,1.5533639575259885,0.2928491553173197,0.17594298137483455
