method,config,edge_mae,ler_mae,lwr_mae,seed
seg-only,"(1.5, 20.0, 0.3, -0.3)",0.6837641000747681,0.26376408338546753,0.42030155658721924,0
seg-only,"(1.5, 20.0, 0.3, -0.3)",0.6488186120986938,0.18372219800949097,0.2852747440338135,0
seg-only,"(1.5, 20.0, 0.3, -0.3)",0.6815195381641388,0.3069111108779907,0.48000168800354004,0
seg-only,"(1.5, 20.0, 0.3, -0.3)",0.709811806678772,0.277800977230072,0.47806620597839355,0
seg-only,"(1.5, 20.0, 0.3, -0.3)",0.6762723028659821,0.27199697494506836,0.5051419734954834,0
seg-only,"(1.5, 20.0, 0.3, -0.3)",0.7022365629673004,0.20222491025924683,0.3282594680786133,0
seg-only,"(1.5, 20.0, 0.3, -0.3)",0.6569186449050903,0.17587721347808838,0.3065354824066162,0
seg-only,"(1.5, 20.0, 0.3, -0.3)",0.6489652693271637,0.17848283052444458,0.3349323272705078,0
seg-only,"(1.5, 20.0, 0.3, -0.3)",0.6560991406440735,0.2305469512939453,0.3416799306869507,0
seg-only,"(1.5, 20.0, 0.3, -0.3)",0.6706063449382782,0.2822760343551636,0.45262372493743896,0
seg-only,"(1.5, 20.0, 0.3, -0.3)",0.6533975005149841,0.1718272566795349,0.2627246379852295,0
seg-only,"(1.5, 20.0, 0.3, -0.3)",0.644641637802124,0.24980419874191284,0.4061002731323242,0
seg-only,"(1.5, 20.0, 0.3, -0.3)",0.6886476874351501,0.2457619309425354,0.38381505012512207,0
seg-only,"(1.5, 20.0, 0.3, -0.3)",0.7039846479892731,0.26770317554473877,0.45096564292907715,0
seg-only,"(1.5, 20.0, 0.7, 0.0)",0.4195704162120819,0.03547990322113037,0.07729625701904297,0
seg-only,"(1.5, 20.0, 0.7, 0.0)",0.4293597638607025,0.03437387943267822,0.01041710376739502,0
seg-only,"(1.5, 20.0, 0.7, 0.0)",0.42771467566490173,0.038553833961486816,0.024485111236572266,0
seg-only,"(1.5, 20.0, 0.7, 0.0)",0.46808411180973053,0.08869004249572754,0.16413211822509766,0
seg-only,"(1.5, 20.0, 0.7, 0.0)",0.44958144426345825,0.0873153805732727,0.0912330150604248,0
seg-only,"(1.5, 20.0, 0.7, 0.0)",0.46909575164318085,0.1015520691871643,0.14061260223388672,0
seg-only,"(1.5, 20.0, 0.7, 0.0)",0.43369828164577484,0.05420970916748047,0.021652698516845703,0
seg-only,"(1.5, 20.0, 0.7, 0.0)",0.43502065539360046,0.066592276096344,0.016629695892333984,0
seg-only,"(1.5, 20.0, 0.7, 0.0)",0.4577503651380539,0.017924904823303223,0.0885305404663086,0
seg-only,"(1.5, 20.0, 0.7, 0.0)",0.45693641901016235,0.06451404094696045,0.02863597869873047,0
seg-only,"(1.5, 20.0, 0.7, 0.0)",0.49045589566230774,0.14920145273208618,0.1534576416015625,0
seg-only,"(1.5, 20.0, 0.7, 0.0)",0.46653318405151367,0.10720694065093994,0.11035394668579102,0
seg-only,"(1.5, 20.0, 0.7, 0.0)",0.47042475640773773,0.09891748428344727,0.1050565242767334,0
seg-only,"(1.5, 20.0, 0.7, 0.0)",0.3912883698940277,0.10851991176605225,0.10149168968200684,0
seg-only,"(1.5, 20.0, 0.7, 0.0)",0.4549868702888489,0.10311734676361084,0.12869477272033691,0
seg-only,"(1.5, 20.0, 0.7, 0.3)",0.41955187916755676,0.06165212392807007,0.0007026195526123047,0
seg-only,"(1.5, 20.0, 0.7, 0.3)",0.43430207669734955,0.07120883464813232,0.154296875,0
seg-only,"(1.5, 20.0, 0.7, 0.3)",0.43276242911815643,0.08428353071212769,0.022037625312805176,0
