method,seed,k_n,config,precision_sigma_L,precision_sigma_R,precision_sigma_W,pos_jitter,bias_sigma_L,bias_sigma_R,bias_sigma_W,ler_mae,lwr_mae,edge_mae
seg+pos,1,4.0,"(3.0, 8.0, 0.3, 0.3)",0.009057864546775818,0.00911256205290556,0.01608213782310486,0.22924240678548813,0.03463482856750488,0.03281664848327637,0.04060959815979004,0.03372578322887421,0.04060962796211243,0.34119555354118347
seg+pos,1,4.0,"(3.0, 8.0, 0.3, 0.3)",0.008624108508229256,0.007970518432557583,0.01868242584168911,0.22395361959934235,0.030635833740234375,0.05684065818786621,0.03355145454406738,0.04373827576637268,0.033551424741744995,0.33034081757068634
seg+pos,1,4.0,"(3.0, 8.0, 0.3, 0.3)",0.0053993044421076775,0.015384580008685589,0.01749526895582676,0.22726622968912125,0.026700496673583984,0.04014253616333008,0.015177726745605469,0.03342157602310181,0.02052357792854309,0.3316243439912796
seg+pos,1,0.3,"(3.0, 8.0, 0.3, 0.6)",0.002172908978536725,0.0022945997770875692,0.00322882947511971,0.05824032053351402,0.054193735122680664,0.03559422492980957,0.025523662567138672,0.044893935322761536,0.025523751974105835,0.28515660762786865
seg+pos,1,0.3,"(3.0, 8.0, 0.3, 0.6)",0.0029398081824183464,0.0028513523284345865,0.003157627070322633,0.06093938276171684,0.02806878089904785,0.04877305030822754,0.03254532814025879,0.03842081129550934,0.032545387744903564,0.27754998207092285
seg+pos,1,0.3,"(3.0, 8.0, 0.3, 0.6)",0.0031961663626134396,0.0029065138660371304,0.002312742406502366,0.058814072981476784,0.039788007736206055,0.0384678840637207,0.038921356201171875,0.0391279011964798,0.03892138600349426,0.2769972234964371
seg+pos,1,0.3,"(3.0, 8.0, 0.3, 0.6)",0.003573876805603504,0.0025956956669688225,0.0019990375731140375,0.0609362106770277,0.0455477237701416,0.03576374053955078,0.04270434379577637,0.040655747056007385,0.04270407557487488,0.2709294855594635
seg+pos,1,1.0,"(3.0, 8.0, 0.3, 0.6)",0.0031418974976986647,0.005410519428551197,0.0056940591894090176,0.109834685921669,0.04417824745178223,0.02086639404296875,0.010892629623413086,0.03252226114273071,0.010892659425735474,0.28962284326553345
seg+pos,1,1.0,"(3.0, 8.0, 0.3, 0.6)",0.006286881398409605,0.0029881028458476067,0.006874234415590763,0.10904276371002197,0.03478050231933594,0.0436253547668457,0.01945018768310547,0.03920283913612366,0.019450098276138306,0.28461261093616486
seg+pos,1,1.0,"(3.0, 8.0, 0.3, 0.6)",0.006114283110946417,0.0034910524263978004,0.005059563089162111,0.10977443680167198,0.00884389877319336,0.01202535629272461,0.019725561141967773,0.010434657335281372,0.019725561141967773,0.2964126914739609
seg+pos,1,1.0,"(3.0, 8.0, 0.3, 0.6)",0.004546837881207466,0.003699216293171048,0.007629474624991417,0.10940881446003914,0.055661678314208984,0.023801803588867188,0.018268585205078125,0.03973175585269928,0.018268555402755737,0.2888294458389282
seg+pos,1,2.0,"(3.0, 8.0, 0.3, 0.6)",0.003692419733852148,0.005397315602749586,0.007754084654152393,0.1589120253920555,0.03442502021789551,0.03498721122741699,0.013826608657836914,0.0347062349319458,0.013826698064804077,0.30834828317165375
seg+pos,1,2.0,"(3.0, 8.0, 0.3, 0.6)",0.00940476544201374,0.009603881277143955,0.012081116437911987,0.15712031722068787,0.041475772857666016,0.030817031860351562,0.014572620391845703,0.03614632785320282,0.016148746013641357,0.29780063033103943
seg+pos,1,2.0,"(3.0, 8.0, 0.3, 0.6)",0.00427627470344305,0.006579714827239513,0.00902935303747654,0.15461114794015884,0.0332491397857666,0.03240776062011719,0.006112813949584961,0.032828450202941895,0.009487390518188477,0.31182175874710083
seg+pos,1,2.0,"(3.0, 8.0, 0.3, 0.6)",0.006917198188602924,0.0048528918996453285,0.007631547749042511,0.15515128523111343,0.05722546577453613,0.04562115669250488,0.034687042236328125,0.05142328143119812,0.03468713164329529,0.3096124827861786
seg+pos,1,4.0,"(3.0, 8.0, 0.3, 0.6)",0.015606503933668137,0.00874093733727932,0.012303877621889114,0.22765007615089417,0.05013108253479004,0.056156158447265625,0.030752897262573242,0.05314356088638306,0.030752748250961304,0.33429287374019623
seg+pos,1,4.0,"(3.0, 8.0, 0.3, 0.6)",0.010731827467679977,0.008773540146648884,0.009878196753561497,0.22680069506168365,0.04434037208557129,0.03660464286804199,0.010619401931762695,0.040472447872161865,0.01096692681312561,0.3420538306236267
seg+pos,1,4.0,"(3.0, 8.0, 0.3, 0.6)",0.008310304954648018,0.01126965694129467,0.007161829154938459,0.2235395610332489,0.0563812255859375,0.00029015541076660156,0.030531883239746094,0.032719507813453674,0.030531853437423706,0.3321215510368347
seg+pos,1,4.0,"(3.0, 8.0, 0.3, 0.6)",0.010726000182330608,0.009290337562561035,0.0118705527856946,0.2254534512758255,0.03885078430175781,0.008187532424926758,0.028820276260375977,0.025206327438354492,0.02882009744644165,0.33512067794799805
seg+pos,1,0.3,"(3.0, 8.0, 0.3, -0.3)",0.0029703183099627495,0.0015428428305312991,0.004323117434978485,0.060706259682774544,0.05452561378479004,0.06235837936401367,0.10452556610107422,0.05844193696975708,0.10452550649642944,0.28076137602329254
seg+pos,1,0.3,"(3.0, 8.0, 0.3, -0.3)",0.0029886304400861263,0.0022536958567798138,0.004553282633423805,0.059188080951571465,0.02084660530090332,0.024492740631103516,0.02279186248779297,0.022669628262519836,0.022791743278503418,0.2674438953399658
seg+pos,1,0.3,"(3.0, 8.0, 0.3, -0.3)",0.0022921354975551367,0.00244341604411602,0.0035110514145344496,0.06005469337105751,0.03843832015991211,0.02612781524658203,0.03955507278442383,0.032283127307891846,0.03955495357513428,0.2755463421344757
seg+pos,1,0.3,"(3.0, 8.0, 0.3, -0.3)",0.0018285551341250539,0.0017919082893058658,0.0025921978522092104,0.05961680971086025,0.035135507583618164,0.0034885406494140625,0.044995784759521484,0.019312098622322083,0.04499536752700806,0.28399625420570374
seg+pos,1,1.0,"(3.0, 8.0, 0.3, -0.3)",0.003338814014568925,0.00564503762871027,0.007942227646708488,0.1087285652756691,0.02922224998474121,0.025315523147583008,0.05807924270629883,0.027268782258033752,0.058079421520233154,0.29039426147937775
seg+pos,1,1.0,"(3.0, 8.0, 0.3, -0.3)",0.0037766024470329285,0.0037306202575564384,0.005890990607440472,0.11015703156590462,0.04545855522155762,0.020667076110839844,0.08067512512207031,0.03306291997432709,0.08067560195922852,0.2809952646493912
seg+pos,1,1.0,"(3.0, 8.0, 0.3, -0.3)",0.0018179056933149695,0.002755960216745734,0.004597251303493977,0.1093638464808464,0.05093193054199219,0.050920724868774414,0.1013789176940918,0.050926268100738525,0.1013789176940918,0.2896290123462677
seg+pos,1,1.0,"(3.0, 8.0, 0.3, -0.3)",0.007067119237035513,0.004779076669365168,0.00844178069382906,0.1098632700741291,0.03420066833496094,0.015525102615356445,0.033258914947509766,0.024862945079803467,0.03325915336608887,0.2858467102050781
seg+pos,1,2.0,"(3.0, 8.0, 0.3, -0.3)",0.006707628257572651,0.008105527609586716,0.005344483070075512,0.15811221301555634,0.0364985466003418,0.03637290000915527,0.0644383430480957,0.03643566370010376,0.0644378662109375,0.31457310914993286
seg+pos,1,2.0,"(3.0, 8.0, 0.3, -0.3)",0.008475164882838726,0.006467292085289955,0.007783548906445503,0.1577337682247162,0.04408001899719238,0.0557861328125,0.0973672866821289,0.04993295669555664,0.09736758470535278,0.3080626279115677
seg+pos,1,2.0,"(3.0, 8.0, 0.3, -0.3)",0.005633270367980003,0.006110396236181259,0.010089954361319542,0.15581445395946503,0.06100344657897949,0.05326676368713379,0.09348297119140625,0.05713509023189545,0.09348279237747192,0.3040437549352646
seg+pos,1,2.0,"(3.0, 8.0, 0.3, -0.3)",0.008245917968451977,0.006177530158311129,0.005755572114139795,0.15822233259677887,0.024994611740112305,0.05441784858703613,0.0615234375,0.03970617055892944,0.06152302026748657,0.30920402705669403
seg+pos,1,4.0,"(3.0, 8.0, 0.3, -0.3)",0.006245070602744818,0.008255880326032639,0.01253596507012844,0.23230499029159546,0.01912093162536621,0.01705145835876465,0.025822162628173828,0.01808631420135498,0.025822043418884277,0.3319433033466339
seg+pos,1,4.0,"(3.0, 8.0, 0.3, -0.3)",0.005351569037884474,0.007032628171145916,0.011935475282371044,0.22716546058654785,0.028064966201782227,0.028399944305419922,0.031003475189208984,0.028232485055923462,0.03100377321243286,0.3375787287950516
seg+pos,1,4.0,"(3.0, 8.0, 0.3, -0.3)",0.008597726002335548,0.007289267145097256,0.004675290547311306,0.22577834129333496,0.038421630859375,0.034363508224487305,0.0701456069946289,0.03639256954193115,0.0701456069946289,0.3340147137641907
seg+pos,1,4.0,"(3.0, 8.0, 0.3, -0.3)",0.006718395743519068,0.0059301466681063175,0.012603938579559326,0.22474822402000427,0.04186201095581055,0.0342257022857666,0.06667470932006836,0.03804381191730499,0.06667453050613403,0.3336199223995209
seg+pos,1,0.3,"(3.0, 8.0, 0.7, 0.0)",0.0006140308687463403,0.0017890362069010735,0.002631372306495905,0.04061523452401161,0.030802011489868164,0.022261381149291992,0.04699587821960449,0.026531726121902466,0.046995967626571655,0.22919561713933945
seg+pos,1,0.3,"(3.0, 8.0, 0.7, 0.0)",0.0023429440334439278,0.002102556638419628,0.0031362150330096483,0.04270573705434799,0.055425405502319336,0.02785944938659668,0.07436752319335938,0.04164247214794159,0.07436758279800415,0.23072630912065506
seg+pos,1,0.3,"(3.0, 8.0, 0.7, 0.0)",0.0017445320263504982,0.00126825668849051,0.001546148327179253,0.040914375334978104,0.03715252876281738,0.021840333938598633,0.02817535400390625,0.029496461153030396,0.028175413608551025,0.22712676972150803
seg+pos,1,0.3,"(3.0, 8.0, 0.7, 0.0)",0.0012771874899044633,0.0020853430032730103,0.0027206370141357183,0.04045179300010204,0.029758453369140625,0.03411412239074707,0.04198002815246582,0.031936317682266235,0.04198005795478821,0.2237657606601715
seg+pos,1,1.0,"(3.0, 8.0, 0.7, 0.0)",0.0034639984369277954,0.0036543060559779406,0.0037280195392668247,0.0770561583340168,0.05053114891052246,0.03318953514099121,0.05965614318847656,0.04186032712459564,0.05965620279312134,0.23640969395637512
seg+pos,1,1.0,"(3.0, 8.0, 0.7, 0.0)",0.0025054633151739836,0.0022706149611622095,0.0021461767610162497,0.0790284238755703,0.01042795181274414,0.02202129364013672,0.03648233413696289,0.016224652528762817,0.036482036113739014,0.24862319976091385
seg+pos,1,1.0,"(3.0, 8.0, 0.7, 0.0)",0.0030925702303647995,0.0026902451645582914,0.005769668146967888,0.07644963264465332,0.04629373550415039,0.04281210899353027,0.05568885803222656,0.04455307126045227,0.05568838119506836,0.23775075376033783
seg+pos,1,1.0,"(3.0, 8.0, 0.7, 0.0)",0.0025127194821834564,0.002907058224081993,0.0044325608760118484,0.07718081027269363,0.028212785720825195,0.04302096366882324,0.05381345748901367,0.03561672568321228,0.05381333827972412,0.23491141945123672
seg+pos,1,2.0,"(3.0, 8.0, 0.7, 0.0)",0.003604510333389044,0.005358037073165178,0.005327202379703522,0.11216007545590401,0.017055511474609375,0.027916669845581055,0.03311300277709961,0.02248615026473999,0.03311288356781006,0.24503009766340256
seg+pos,1,2.0,"(3.0, 8.0, 0.7, 0.0)",0.0035892417654395103,0.005061557982116938,0.005480519961565733,0.10911901667714119,0.021349668502807617,0.025300264358520508,0.05343294143676758,0.023324936628341675,0.053433358669281006,0.24381965398788452
seg+pos,1,2.0,"(3.0, 8.0, 0.7, 0.0)",0.0032613177318125963,0.0037890286184847355,0.007684112526476383,0.1097075454890728,0.021018028259277344,0.024277687072753906,0.05100822448730469,0.02264772355556488,0.051008403301239014,0.24887128174304962
seg+pos,1,2.0,"(3.0, 8.0, 0.7, 0.0)",0.0034062028862535954,0.002377099124714732,0.0030975269619375467,0.1133447103202343,0.02129817008972168,0.01894974708557129,0.027484655380249023,0.02012389898300171,0.02748483419418335,0.2424693927168846
seg+pos,1,4.0,"(3.0, 8.0, 0.7, 0.0)",0.005668766796588898,0.005120397079735994,0.010540168732404709,0.16494101285934448,0.02845168113708496,0.04399752616882324,0.04160451889038086,0.036224693059921265,0.041604459285736084,0.258623830974102
seg+pos,1,4.0,"(3.0, 8.0, 0.7, 0.0)",0.005468115676194429,0.0070031629875302315,0.008667565882205963,0.16798686981201172,0.04745841026306152,0.0017714500427246094,0.03464627265930176,0.026535063982009888,0.034646302461624146,0.26180267333984375
seg+pos,1,4.0,"(3.0, 8.0, 0.7, 0.0)",0.005682979244738817,0.00747655751183629,0.0054907286539673805,0.17096371203660965,0.011044502258300781,0.04153800010681152,0.02723217010498047,0.026291340589523315,0.027231812477111816,0.26363907754421234
seg+pos,1,4.0,"(3.0, 8.0, 0.7, 0.0)",0.004280297551304102,0.007930636405944824,0.008155631832778454,0.1673024818301201,0.028979063034057617,0.025278806686401367,0.03909444808959961,0.02712896466255188,0.03909432888031006,0.2622421532869339
seg+pos,1,0.3,"(3.0, 8.0, 0.7, 0.3)",0.0026484436821192503,0.00139074947219342,0.0022395625710487366,0.0415112916380167,0.03489041328430176,0.01962733268737793,0.03855466842651367,0.027258843183517456,0.03855457901954651,0.23816337436437607
seg+pos,1,0.3,"(3.0, 8.0, 0.7, 0.3)",0.0015575470170006156,0.0015702154487371445,0.0036473670043051243,0.03956745192408562,0.05691385269165039,0.025934696197509766,0.03618144989013672,0.041424304246902466,0.03618156909942627,0.2353827953338623
seg+pos,1,0.3,"(3.0, 8.0, 0.7, 0.3)",0.002055322751402855,0.00209547346457839,0.0011828445130959153,0.041488708928227425,0.009873628616333008,0.05989384651184082,0.04212236404418945,0.034883737564086914,0.04212236404418945,0.23222459107637405
seg+pos,1,0.3,"(3.0, 8.0, 0.7, 0.3)",0.0012894993415102363,0.002122640609741211,0.002203791169449687,0.04316391982138157,0.02434992790222168,0.03058171272277832,0.016141414642333984,0.027465716004371643,0.016141414642333984,0.23112960159778595
seg+pos,1,1.0,"(3.0, 8.0, 0.7, 0.3)",0.00354670244269073,0.0024821083061397076,0.003986011724919081,0.07677248865365982,0.0007297992706298828,0.00038361549377441406,0.022794008255004883,0.0022098422050476074,0.022794097661972046,0.22912374138832092
seg+pos,1,1.0,"(3.0, 8.0, 0.7, 0.3)",0.0025480156764388084,0.002030458766967058,0.004158495459705591,0.07713282853364944,0.009200811386108398,0.042349815368652344,0.025057077407836914,0.025775209069252014,0.025057226419448853,0.24318284541368484
seg+pos,1,1.0,"(3.0, 8.0, 0.7, 0.3)",0.001874264795333147,0.0027439650148153305,0.0033658971078693867,0.07762935757637024,0.0258939266204834,0.030736923217773438,0.047734737396240234,0.02831551432609558,0.04773488640785217,0.23480679094791412
seg+pos,1,1.0,"(3.0, 8.0, 0.7, 0.3)",0.0023634827230125666,0.0029723106417804956,0.003910326864570379,0.07787617668509483,0.0454559326171875,0.02859973907470703,0.028456926345825195,0.03702796995639801,0.02845686674118042,0.2330610454082489
seg+pos,1,2.0,"(3.0, 8.0, 0.7, 0.3)",0.002299800980836153,0.003840036690235138,0.0081181013956666,0.10888350382447243,0.03298521041870117,0.014332056045532227,0.01245427131652832,0.023658588528633118,0.012548834085464478,0.2434902787208557
seg+pos,1,2.0,"(3.0, 8.0, 0.7, 0.3)",0.004794626496732235,0.003915478941053152,0.006152704823762178,0.11381154134869576,0.016024112701416016,6.008148193359375e-05,0.012737512588500977,0.009621113538742065,0.012737452983856201,0.2460845708847046
seg+pos,1,2.0,"(3.0, 8.0, 0.7, 0.3)",0.006161455996334553,0.005007212050259113,0.009086601436138153,0.11325797438621521,0.018395423889160156,0.007481813430786133,0.018939971923828125,0.012953057885169983,0.01894015073776245,0.24275249242782593
seg+pos,1,2.0,"(3.0, 8.0, 0.7, 0.3)",0.004063186701387167,0.004161910153925419,0.0036341454833745956,0.11420074850320816,0.02647233009338379,0.018651485443115234,0.024822711944580078,0.022561833262443542,0.024822771549224854,0.24028611183166504
seg+pos,1,4.0,"(3.0, 8.0, 0.7, 0.3)",0.005858034826815128,0.00372989266179502,0.004830429330468178,0.16568288952112198,0.013620853424072266,0.03383803367614746,0.02479386329650879,0.023729398846626282,0.024793893098831177,0.26033973693847656
seg+pos,1,4.0,"(3.0, 8.0, 0.7, 0.3)",0.004323179833590984,0.0066157737746834755,0.006344595458358526,0.16563045233488083,0.012811422348022461,0.02784419059753418,0.016974925994873047,0.020327791571617126,0.01697489619255066,0.2604551762342453
seg+pos,1,4.0,"(3.0, 8.0, 0.7, 0.3)",0.00890990812331438,0.006386998109519482,0.008506905287504196,0.16864808648824692,0.0269925594329834,0.03566479682922363,0.015915632247924805,0.031328678131103516,0.015915781259536743,0.27205541729927063
seg+pos,1,4.0,"(3.0, 8.0, 0.7, 0.3)",0.008297695778310299,0.003959096968173981,0.008416617289185524,0.16992886364459991,0.03550362586975098,0.04389166831970215,0.033994436264038086,0.039697661995887756,0.033994317054748535,0.26755647361278534
seg+pos,1,0.3,"(3.0, 8.0, 0.7, 0.6)",0.0017333683790639043,0.0017429705476388335,0.0010938948253169656,0.040268007665872574,0.03717803955078125,0.04654526710510254,0.021467208862304688,0.04186162352561951,0.021467089653015137,0.23405202478170395
seg+pos,1,0.3,"(3.0, 8.0, 0.7, 0.6)",0.0015453288797289133,0.0018293441971763968,0.001618005451746285,0.04029863514006138,0.04616355895996094,0.04851031303405762,0.0348668098449707,0.0473368763923645,0.0348668098449707,0.2269594967365265
seg+pos,1,0.3,"(3.0, 8.0, 0.7, 0.6)",0.0010739456629380584,0.0021656558383256197,0.002368525369092822,0.041162751615047455,0.022968292236328125,0.0035848617553710938,0.00905466079711914,0.013323798775672913,0.009054690599441528,0.22978968173265457
seg+pos,1,0.3,"(3.0, 8.0, 0.7, 0.6)",0.001447098096832633,0.0016242454294115305,0.0021021876018494368,0.040622467175126076,0.04127621650695801,0.028111934661865234,0.035211801528930664,0.034694135189056396,0.035211801528930664,0.2310551404953003
seg+pos,1,1.0,"(3.0, 8.0, 0.7, 0.6)",0.002897899830713868,0.0032002523075789213,0.003309011459350586,0.08033114671707153,0.010621786117553711,0.024667978286743164,0.007636547088623047,0.017645075917243958,0.007636576890945435,0.23200026154518127
seg+pos,1,1.0,"(3.0, 8.0, 0.7, 0.6)",0.0037522681523114443,0.003380009438842535,0.00793782714754343,0.078707754611969,0.02635335922241211,0.05035209655761719,0.017332792282104492,0.038352832198143005,0.017333030700683594,0.24457600712776184
seg+pos,1,1.0,"(3.0, 8.0, 0.7, 0.6)",0.0040876176208257675,0.0020302420016378164,0.002187308855354786,0.07816263288259506,0.030282020568847656,0.04800224304199219,0.01911306381225586,0.039142146706581116,0.019112974405288696,0.23188763856887817
seg+pos,1,1.0,"(3.0, 8.0, 0.7, 0.6)",0.005289892200380564,0.0019708536565303802,0.00345917628146708,0.08071824163198471,0.020699262619018555,0.009031295776367188,0.03164362907409668,0.014865219593048096,0.031643688678741455,0.239741712808609
seg+pos,1,2.0,"(3.0, 8.0, 0.7, 0.6)",0.006411201786249876,0.0022728610783815384,0.006438943557441235,0.11300401017069817,0.015062570571899414,0.04758477210998535,0.03059983253479004,0.03132368624210358,0.030599772930145264,0.2474578395485878
seg+pos,1,2.0,"(3.0, 8.0, 0.7, 0.6)",0.003860424505546689,0.002701767021790147,0.004128670785576105,0.1126943826675415,0.03593111038208008,0.031101703643798828,0.01397395133972168,0.03351639211177826,0.013973981142044067,0.2446148842573166
seg+pos,1,2.0,"(3.0, 8.0, 0.7, 0.6)",0.005176030099391937,0.004033989738672972,0.006500218529254198,0.11449510976672173,0.04524350166320801,0.017976760864257812,0.004369020462036133,0.03161020576953888,0.005322366952896118,0.2502366453409195
seg+pos,1,2.0,"(3.0, 8.0, 0.7, 0.6)",0.0056913807056844234,0.003804287640377879,0.005870230961591005,0.1133774109184742,0.05253887176513672,0.016532421112060547,0.030130624771118164,0.034535691142082214,0.030130624771118164,0.2574736326932907
seg+pos,1,4.0,"(3.0, 8.0, 0.7, 0.6)",0.005520392209291458,0.007926352322101593,0.012917811051011086,0.1662328839302063,0.007618904113769531,0.014987945556640625,0.035240888595581055,0.011572375893592834,0.035240888595581055,0.2576275169849396
seg+pos,1,4.0,"(3.0, 8.0, 0.7, 0.6)",0.006135780364274979,0.00462157791480422,0.006793689448386431,0.16522539407014847,0.03715848922729492,0.010571718215942383,0.007344722747802734,0.023865193128585815,0.007344871759414673,0.26474860310554504
seg+pos,1,4.0,"(3.0, 8.0, 0.7, 0.6)",0.006073204800486565,0.005270510911941528,0.006416437216103077,0.16306261718273163,0.027339696884155273,0.025885581970214844,0.02189350128173828,0.026612579822540283,0.021893411874771118,0.26819315552711487
seg+pos,1,4.0,"(3.0, 8.0, 0.7, 0.6)",0.008060694672167301,0.00574904540553689,0.011455914936959743,0.1685282588005066,0.027973413467407227,0.01970076560974121,0.018794536590576172,0.023837119340896606,0.018794655799865723,0.2624531388282776
seg+pos,1,0.3,"(3.0, 8.0, 0.7, -0.3)",0.0012875214451923966,0.0013154307380318642,0.0016020660987123847,0.04097023606300354,0.016481637954711914,0.03455066680908203,0.015354156494140625,0.02551613748073578,0.015354335308074951,0.23185481876134872
seg+pos,1,0.3,"(3.0, 8.0, 0.7, -0.3)",0.0025003536138683558,0.0011348836123943329,0.002642084378749132,0.03998299315571785,0.025567054748535156,0.015959978103637695,0.029404640197753906,0.020763471722602844,0.029404759407043457,0.2285473868250847
seg+pos,1,0.3,"(3.0, 8.0, 0.7, -0.3)",0.0015799420652911067,0.0017059656092897058,0.0022572397720068693,0.04280032031238079,0.03268551826477051,0.030408620834350586,0.07241678237915039,0.03154700994491577,0.07241630554199219,0.23025817424058914
seg+pos,1,0.3,"(3.0, 8.0, 0.7, -0.3)",0.002063570311293006,0.0012584389187395573,0.001764685264788568,0.04170786403119564,0.04268288612365723,0.05419754981994629,0.07264375686645508,0.048440128564834595,0.07264381647109985,0.23673004657030106
seg+pos,1,1.0,"(3.0, 8.0, 0.7, -0.3)",0.003531971015036106,0.001910736900754273,0.003637842135503888,0.0774933360517025,0.007016181945800781,0.027488231658935547,0.03157615661621094,0.017252132296562195,0.031576573848724365,0.2343226820230484
seg+pos,1,1.0,"(3.0, 8.0, 0.7, -0.3)",0.004958295729011297,0.0035471480805426836,0.005648862104862928,0.07942473888397217,0.005129098892211914,0.03044414520263672,0.042908668518066406,0.018203765153884888,0.042908668518066406,0.23685208708047867
seg+pos,1,1.0,"(3.0, 8.0, 0.7, -0.3)",0.00336909806355834,0.0034922410268336535,0.0034704727586358786,0.07889261096715927,0.015455245971679688,0.024500131607055664,0.03830432891845703,0.01997770369052887,0.03830432891845703,0.24149341881275177
seg+pos,1,1.0,"(3.0, 8.0, 0.7, -0.3)",0.0035938757937401533,0.0021940828301012516,0.005336142145097256,0.07941329851746559,0.02455615997314453,0.006906747817993164,0.04623842239379883,0.01573134958744049,0.04623812437057495,0.22925332933664322
seg+pos,1,2.0,"(3.0, 8.0, 0.7, -0.3)",0.005180413834750652,0.004635851364582777,0.005891258828341961,0.10973990336060524,0.03758358955383301,0.034852027893066406,0.07088613510131836,0.03621792793273926,0.07088625431060791,0.24016939103603363
seg+pos,1,2.0,"(3.0, 8.0, 0.7, -0.3)",0.006505686789751053,0.004984449595212936,0.005443900357931852,0.11286919936537743,0.0009179115295410156,0.04609203338623047,0.029496192932128906,0.025554731488227844,0.029496312141418457,0.24756906181573868
seg+pos,1,2.0,"(3.0, 8.0, 0.7, -0.3)",0.003607461228966713,0.002207075711339712,0.005195146426558495,0.11640456691384315,0.012414932250976562,0.010922670364379883,0.010518074035644531,0.011668875813484192,0.01051783561706543,0.24774569272994995
seg+pos,1,2.0,"(3.0, 8.0, 0.7, -0.3)",0.005711015779525042,0.0030594291165471077,0.008372156880795956,0.11394468322396278,0.02855992317199707,0.028653621673583984,0.04708290100097656,0.028606891632080078,0.047083139419555664,0.2423192262649536
seg+pos,1,4.0,"(3.0, 8.0, 0.7, -0.3)",0.003286687657237053,0.006783746648579836,0.009604611434042454,0.16348358243703842,0.020686864852905273,0.028710603713989258,0.05778217315673828,0.024698734283447266,0.05778205394744873,0.2660607397556305
seg+pos,1,4.0,"(3.0, 8.0, 0.7, -0.3)",0.009612797759473324,0.004738736432045698,0.008512871339917183,0.1647200658917427,0.04443550109863281,0.00941610336303711,0.048192501068115234,0.026925697922706604,0.048192381858825684,0.26733510196208954
seg+pos,1,4.0,"(3.0, 8.0, 0.7, -0.3)",0.005290713626891375,0.004984209779649973,0.007352308835834265,0.16524842381477356,0.00600433349609375,0.018792152404785156,0.020772933959960938,0.012836024165153503,0.02077305316925049,0.2660953104496002
seg+pos,1,4.0,"(3.0, 8.0, 0.7, -0.3)",0.0057308254763484,0.004826487507671118,0.007366318255662918,0.1731412038207054,0.005973100662231445,0.01864767074584961,0.031017303466796875,0.012323766946792603,0.0310174822807312,0.2699025869369507
seg+pos,1,0.3,"(3.0, 20.0, 0.3, 0.0)",0.0010628001764416695,0.0012857889523729682,0.0020781513303518295,0.0515630766749382,0.04211091995239258,0.018655061721801758,0.036785125732421875,0.030383065342903137,0.03678518533706665,0.2778244614601135
seg+pos,1,0.3,"(3.0, 20.0, 0.3, 0.0)",0.0025098202750086784,0.0012045578332617879,0.0030081262812018394,0.051323866471648216,0.02147531509399414,0.019860029220581055,5.91278076171875e-05,0.020667731761932373,0.0023976564407348633,0.26785556972026825
seg+pos,1,0.3,"(3.0, 20.0, 0.3, 0.0)",0.0018653535516932607,0.001532062771730125,0.002783718751743436,0.05077349580824375,0.024334192276000977,0.050024986267089844,0.04068756103515625,0.03717966377735138,0.0406876802444458,0.25953052937984467
seg+pos,1,0.3,"(3.0, 20.0, 0.3, 0.0)",0.001987680559977889,0.0023496393114328384,0.002008733106777072,0.051937008276581764,0.03513216972351074,0.01820969581604004,0.007213592529296875,0.02667088806629181,0.007213413715362549,0.26119935512542725
seg+pos,1,1.0,"(3.0, 20.0, 0.3, 0.0)",0.005261038895696402,0.0020903160329908133,0.005488174967467785,0.09491712599992752,0.033006906509399414,0.03760051727294922,0.05983448028564453,0.03530383110046387,0.059834301471710205,0.27427977323532104
seg+pos,1,1.0,"(3.0, 20.0, 0.3, 0.0)",0.004000855144113302,0.004426751751452684,0.0059043001383543015,0.09462302923202515,0.02637171745300293,0.05442929267883301,0.07318449020385742,0.04040040075778961,0.0731845498085022,0.2763918340206146
seg+pos,1,1.0,"(3.0, 20.0, 0.3, 0.0)",0.00557732442393899,0.005027000792324543,0.004420424811542034,0.09697511047124863,0.04925942420959473,0.0451200008392334,0.060587406158447266,0.04718965291976929,0.060587286949157715,0.2866843044757843
seg+pos,1,1.0,"(3.0, 20.0, 0.3, 0.0)",0.002134250709787011,0.0036008807364851236,0.004852017853409052,0.0976368710398674,0.03902626037597656,0.023547887802124023,0.050554513931274414,0.03128710389137268,0.05055439472198486,0.2755427956581116
seg+pos,1,2.0,"(3.0, 20.0, 0.3, 0.0)",0.008130861446261406,0.005709337070584297,0.006435096263885498,0.13609139621257782,0.01957535743713379,0.025581836700439453,0.0438077449798584,0.02257855236530304,0.04380762577056885,0.2881098985671997
seg+pos,1,2.0,"(3.0, 20.0, 0.3, 0.0)",0.004239306785166264,0.004219316877424717,0.00410503800958395,0.14000803977251053,0.03545236587524414,0.01685357093811035,0.03793001174926758,0.026152968406677246,0.03793001174926758,0.2870907038450241
seg+pos,1,2.0,"(3.0, 20.0, 0.3, 0.0)",0.00512503320351243,0.004699500743299723,0.010680011473596096,0.13448473811149597,0.022985219955444336,0.0557253360748291,0.05042243003845215,0.03935515880584717,0.05042243003845215,0.29476943612098694
seg+pos,1,2.0,"(3.0, 20.0, 0.3, 0.0)",0.005486581940203905,0.004801687318831682,0.006366364657878876,0.13676060736179352,0.04895448684692383,0.013401508331298828,0.053807735443115234,0.031178072094917297,0.053807973861694336,0.2858356237411499
