method,config,edge_mae,ler_mae,lwr_mae,seed
seg-only,"(1.5, 20.0, 0.7, 0.3)",0.44223520159721375,0.12669575214385986,0.11543011665344238,0
seg-only,"(1.5, 20.0, 0.7, 0.3)",0.41856181621551514,0.09445184469223022,0.13709449768066406,0
seg-only,"(1.5, 20.0, 0.7, 0.3)",0.43625912070274353,0.09943497180938721,0.12779927253723145,0
seg-only,"(1.5, 20.0, 0.7, 0.3)",0.45839473605155945,0.029685676097869873,0.021491408348083496,0
seg-only,"(1.5, 20.0, 0.7, 0.3)",0.4088214188814163,0.09705305099487305,0.10291361808776855,0
seg-only,"(1.5, 20.0, 0.7, 0.3)",0.42744387686252594,0.10494369268417358,0.10016560554504395,0
seg-only,"(1.5, 20.0, 0.7, 0.3)",0.46237874031066895,0.01492375135421753,0.008736729621887207,0
seg-only,"(1.5, 20.0, 0.7, 0.3)",0.4453962594270706,0.08741027116775513,0.09104633331298828,0
seg-only,"(1.5, 20.0, 0.7, 0.3)",0.4451223462820053,0.06177443265914917,0.016654610633850098,0
seg-only,"(1.5, 20.0, 0.7, 0.3)",0.45649994909763336,0.06797158718109131,0.0515061616897583,0
seg-only,"(1.5, 20.0, 0.7, 0.6)",0.41340379416942596,0.11026710271835327,0.01851940155029297,0
seg-only,"(1.5, 20.0, 0.7, 0.6)",0.4232582747936249,0.08793085813522339,0.06361854076385498,0
seg-only,"(1.5, 20.0, 0.7, 0.6)",0.4567525088787079,0.06048506498336792,0.0004886388778686523,0
seg-only,"(1.5, 20.0, 0.7, 0.6)",0.4050528109073639,0.07289505004882812,0.013926148414611816,0
seg-only,"(1.5, 20.0, 0.7, 0.6)",0.4346083998680115,0.031190991401672363,0.0540165901184082,0
seg-only,"(1.5, 20.0, 0.7, 0.6)",0.4259392023086548,0.07366806268692017,0.007110595703125,0
seg-only,"(1.5, 20.0, 0.7, 0.6)",0.43405964970588684,0.12341487407684326,0.025240302085876465,0
seg-only,"(1.5, 20.0, 0.7, 0.6)",0.5363662242889404,0.08127474784851074,0.10656845569610596,0
