method,config,edge_mae,ler_mae,lwr_mae,seed
seg+pos,"(1.5, 20.0, 0.3, 0.6)",0.33268555998802185,0.13719868659973145,0.09756231307983398,0
seg+pos,"(1.5, 20.0, 0.3, 0.6)",0.35312995314598083,0.10650932788848877,0.09820556640625,0
seg+pos,"(1.5, 20.0, 0.3, 0.6)",0.34542715549468994,0.12895280122756958,0.07817614078521729,0
seg+pos,"(1.5, 20.0, 0.7, 0.0)",0.17808989435434341,0.018025994300842285,0.03831493854522705,0
seg+pos,"(1.5, 20.0, 0.7, 0.0)",0.17393013089895248,0.03065723180770874,0.026714801788330078,0
seg+pos,"(1.5, 20.0, 0.7, 0.0)",0.17679741978645325,0.02296239137649536,0.02459418773651123,0
seg+pos,"(1.5, 20.0, 0.7, 0.0)",0.1833653673529625,0.026907503604888916,0.04396390914916992,0
seg+pos,"(1.5, 20.0, 0.7, 0.6)",0.16984343528747559,0.024132966995239258,0.029004812240600586,0
seg+pos,"(1.5, 20.0, 0.7, 0.6)",0.1736392080783844,0.026076078414916992,0.003854990005493164,0
seg+pos,"(1.5, 20.0, 0.7, 0.6)",0.17357901483774185,0.03271275758743286,0.004579067230224609,0
seg+pos,"(1.5, 20.0, 0.7, 0.6)",0.17580320686101913,0.01620405912399292,0.025260567665100098,0
seg+pos,"(3.0, 8.0, 0.3, 0.0)",0.7934653759002686,0.32354748249053955,0.4333324432373047,0
seg+pos,"(3.0, 8.0, 0.3, 0.0)",0.8036628663539886,0.3385491371154785,0.43515491485595703,0
seg+pos,"(3.0, 8.0, 0.3, 0.0)",0.7716464400291443,0.31770336627960205,0.5394377708435059,0
seg+pos,"(3.0, 8.0, 0.3, 0.0)",0.7877894937992096,0.3734626770019531,0.47109150886535645,0
seg+pos,"(3.0, 8.0, 0.3, 0.6)",0.7876327633857727,0.36641621589660645,0.28676581382751465,0
seg+pos,"(3.0, 8.0, 0.3, 0.6)",0.7421410381793976,0.3229868412017822,0.2338695526123047,0
seg+pos,"(3.0, 8.0, 0.3, 0.6)",0.7960043549537659,0.3195819854736328,0.20642304420471191,0
seg+pos,"(3.0, 8.0, 0.3, 0.6)",0.7716997563838959,0.3301767110824585,0.2436964511871338,0
seg+pos,"(3.0, 8.0, 0.7, 0.0)",0.42876526713371277,0.12469947338104248,0.1933145523071289,0
seg+pos,"(3.0, 8.0, 0.7, 0.0)",0.4033338725566864,0.1250981092453003,0.19844484329223633,0
seg+pos,"(3.0, 8.0, 0.7, 0.0)",0.40998058021068573,0.1206749677658081,0.16719722747802734,0
seg+pos,"(3.0, 8.0, 0.7, 0.0)",0.4353376179933548,0.1103287935256958,0.16089820861816406,0
seg+pos,"(3.0, 8.0, 0.7, 0.6)",0.40641021728515625,0.13669061660766602,0.10563492774963379,0
seg+pos,"(3.0, 8.0, 0.7, 0.6)",0.41787903010845184,0.14869701862335205,0.0966644287109375,0
seg+pos,"(3.0, 8.0, 0.7, 0.6)",0.43071886897087097,0.12649738788604736,0.11299014091491699,0
seg+pos,"(3.0, 8.0, 0.7, 0.6)",0.42648302018642426,0.1574777364730835,0.1281285285949707,0
seg+pos,"(3.0, 20.0, 0.3, 0.0)",0.5886398255825043,0.19113755226135254,0.26674365997314453,0
seg+pos,"(3.0, 20.0, 0.3, 0.0)",0.6193095445632935,0.18575072288513184,0.2680377960205078,0
seg+pos,"(3.0, 20.0, 0.3, 0.0)",0.6177087128162384,0.17945051193237305,0.26166248321533203,0
seg+pos,"(3.0, 20.0, 0.3, 0.0)",0.6340170502662659,0.2211548089981079,0.3517005443572998,0
seg+pos,"(3.0, 20.0, 0.3, 0.6)",0.6063907146453857,0.20117223262786865,0.1612405776977539,0
seg+pos,"(3.0, 20.0, 0.3, 0.6)",0.6132225692272186,0.21206200122833252,0.1576392650604248,0
seg+pos,"(3.0, 20.0, 0.3, 0.6)",0.6322589814662933,0.21566236019134521,0.16437268257141113,0
seg+pos,"(3.0, 20.0, 0.3, 0.6)",0.6058436334133148,0.19261586666107178,0.14952468872070312,0
