method,config,edge_mae,ler_mae,lwr_mae,seed
seg-only,"(1.5, 8.0, 0.7, -0.3)",0.19584105908870697,0.019074738025665283,0.0340580940246582,0
seg-only,"(1.5, 8.0, 0.7, -0.3)",0.2140130028128624,0.013325750827789307,0.00017333030700683594,0
seg-only,"(1.5, 8.0, 0.7, -0.3)",0.19143866002559662,0.014759302139282227,0.03538155555725098,0
seg-only,"(1.5, 8.0, 0.7, -0.3)",0.22087373584508896,0.014426767826080322,0.014002323150634766,0
seg-only,"(1.5, 8.0, 0.7, -0.3)",0.19432108849287033,0.012616097927093506,0.02319049835205078,0
seg-only,"(1.5, 8.0, 0.7, -0.3)",0.19597040861845016,0.015629827976226807,0.0399165153503418,0
seg-only,"(1.5, 8.0, 0.7, -0.3)",0.19162567704916,0.002795100212097168,0.014384269714355469,0
seg-only,"(1.5, 8.0, 0.7, -0.3)",0.21024787425994873,0.029442012310028076,0.028176069259643555,0
seg-only,"(1.5, 8.0, 0.7, -0.3)",0.19817233085632324,0.024199247360229492,0.044872403144836426,0
seg-only,"(1.5, 8.0, 0.7, -0.3)",0.19561608880758286,0.004734635353088379,0.010461807250976562,0
seg-only,"(1.5, 8.0, 0.7, -0.3)",0.19403106719255447,0.022149741649627686,0.0628199577331543,0
seg-only,"(1.5, 8.0, 0.7, -0.3)",0.1977861374616623,0.010971605777740479,0.0376589298248291,0
seg-only,"(1.5, 20.0, 0.3, 0.0)",0.2238008752465248,0.029809534549713135,0.03230428695678711,0
seg-only,"(1.5, 20.0, 0.3, 0.0)",0.22254657745361328,0.04175829887390137,0.051624298095703125,0
seg-only,"(1.5, 20.0, 0.3, 0.0)",0.2399439588189125,0.01620548963546753,0.03306281566619873,0
seg-only,"(1.5, 20.0, 0.3, 0.0)",0.2180691882967949,0.017886459827423096,0.029816627502441406,0
seg-only,"(1.5, 20.0, 0.3, 0.0)",0.24521951377391815,0.013756871223449707,0.014549016952514648,0
seg-only,"(1.5, 20.0, 0.3, 0.0)",0.2488308995962143,0.027231276035308838,0.014132976531982422,0
seg-only,"(1.5, 20.0, 0.3, 0.0)",0.21617665141820908,0.04121053218841553,0.047890424728393555,0
seg-only,"(1.5, 20.0, 0.3, 0.0)",0.2522802799940109,0.03361248970031738,0.06380724906921387,0
seg-only,"(1.5, 20.0, 0.3, 0.0)",0.2191174551844597,0.0210801362991333,0.03291010856628418,0
seg-only,"(1.5, 20.0, 0.3, 0.0)",0.22668281197547913,0.02935999631881714,0.05496358871459961,0
seg-only,"(1.5, 20.0, 0.3, 0.0)",0.24076662957668304,0.02722543478012085,0.03482365608215332,0
seg-only,"(1.5, 20.0, 0.3, 0.0)",0.22564832866191864,0.016602277755737305,0.02496492862701416,0
seg-only,"(1.5, 20.0, 0.3, 0.0)",0.22685153037309647,0.01821911334991455,0.032483816146850586,0
seg-only,"(1.5, 20.0, 0.3, 0.0)",0.2212330773472786,0.023936808109283447,0.04879474639892578,0
seg-only,"(1.5, 20.0, 0.3, 0.0)",0.22150275111198425,0.028708577156066895,0.0460658073425293,0
seg-only,"(1.5, 20.0, 0.3, 0.3)",0.23021715879440308,0.019063115119934082,0.013440608978271484,0
seg-only,"(1.5, 20.0, 0.3, 0.3)",0.2261335253715515,0.03816699981689453,0.05049121379852295,0
seg-only,"(1.5, 20.0, 0.3, 0.3)",0.21514858305454254,0.022697925567626953,0.03290843963623047,0
seg-only,"(1.5, 20.0, 0.3, 0.3)",0.2230665683746338,0.03636676073074341,0.045407772064208984,0
seg-only,"(1.5, 20.0, 0.3, 0.3)",0.24754460901021957,0.011520147323608398,0.0030318498611450195,0
seg-only,"(1.5, 20.0, 0.3, 0.3)",0.21170570701360703,0.023179173469543457,0.03428781032562256,0
seg-only,"(1.5, 20.0, 0.3, 0.3)",0.23688631504774094,0.03723174333572388,0.0425182580947876,0
